"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"3916.699999809265","{""Q0"":""WA_012""}","survey-text","0","3940","0.0-0.0-0.0","","","",""
"15537.800000190735","","html-keyboard-response","1","19479","0.0-1.0","<p style=""font-size:30px;"">Welcome to the experiment!</p><p style=""font-size:30px;""> You will read instructions for the game</p><p style=""font-size:30px;""> while we take a scan.</p><br><p style=""font-size:30px;"">Press ""3"" with your middle finger to read the instructions.</p></br>","3","",""
"123449.19999980927","","instructions","2","142931","0.0-2.0","","","[{""page_index"":0,""viewing_time"":4136.199999809265},{""page_index"":1,""viewing_time"":3887.800000190735},{""page_index"":2,""viewing_time"":5190},{""page_index"":3,""viewing_time"":6712.400000095367},{""page_index"":4,""viewing_time"":16115.599999904633},{""page_index"":5,""viewing_time"":7897.599999904633},{""page_index"":6,""viewing_time"":13340},{""page_index"":7,""viewing_time"":3698},{""page_index"":8,""viewing_time"":6538.900000095367},{""page_index"":9,""viewing_time"":4750.099999904633},{""page_index"":10,""viewing_time"":4358.800000190735},{""page_index"":11,""viewing_time"":3480.8999996185303},{""page_index"":12,""viewing_time"":7518.900000095367},{""page_index"":13,""viewing_time"":3720.9000000953674},{""page_index"":14,""viewing_time"":4197.099999904633},{""page_index"":15,""viewing_time"":4650.900000095367},{""page_index"":16,""viewing_time"":3813.9000000953674},{""page_index"":17,""viewing_time"":2124},{""page_index"":18,""viewing_time"":3784},{""page_index"":19,""viewing_time"":3647.9000000953674},{""page_index"":20,""viewing_time"":6458},{""page_index"":21,""viewing_time"":3426.8999996185303}]",""
"2576.7999997138977","","image-keyboard-response","3","145526","0.0-3.0-0.0","img/crow.png","","","1"
"null","","html-keyboard-response","4","147027","0.0-3.0-1.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"3459.199999809265","","image-keyboard-response","5","150489","0.0-3.0-2.0","img/gun.png","","","1"
"null","","html-keyboard-response","6","151990","0.0-3.0-3.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","7","152993","0.0-3.0-4.0","img/won.png","","","null"
"null","","html-keyboard-response","8","154494","0.0-3.0-5.0","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"3598.5","","image-keyboard-response","9","158094","0.0-3.0-0.1","img/stick.png","","","2"
