"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"null","","html-keyboard-response","10","182850","0.0-3.0-1.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2211.600000023842","","image-keyboard-response","11","185063","0.0-3.0-2.1","img/goose.png","","","1"
"null","","html-keyboard-response","12","186564","0.0-3.0-3.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","13","187566","0.0-3.0-4.1","img/won.png","","","null"
"null","","html-keyboard-response","14","189067","0.0-3.0-5.1","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"3122.7000000476837","","image-keyboard-response","15","192192","0.0-3.0-0.2","img/bow.png","","","1"
"null","","html-keyboard-response","16","193693","0.0-3.0-1.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1854.1999999284744","","image-keyboard-response","17","195550","0.0-3.0-2.2","img/crow.png","","","1"
"null","","html-keyboard-response","18","197051","0.0-3.0-3.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","19","198053","0.0-3.0-4.2","img/won.png","","","null"
"null","","html-keyboard-response","20","199554","0.0-3.0-5.2","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1712.0999999046326","","image-keyboard-response","21","201268","0.0-3.0-0.3","img/rock.png","","","2"
"null","","html-keyboard-response","22","202769","0.0-3.0-1.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"3369.3000000715256","","image-keyboard-response","23","206140","0.0-3.0-2.3","img/cat.png","","","1"
"null","","html-keyboard-response","24","207641","0.0-3.0-3.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","25","208643","0.0-3.0-4.3","img/won.png","","","null"
"null","","html-keyboard-response","26","210144","0.0-3.0-5.3","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2675.899999976158","","image-keyboard-response","27","212821","0.0-3.0-0.4","img/lion.png","","","2"
"null","","html-keyboard-response","28","214322","0.0-3.0-1.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2092","","image-keyboard-response","29","216416","0.0-3.0-2.4","img/grenade.png","","","1"
"null","","html-keyboard-response","30","217917","0.0-3.0-3.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","31","218919","0.0-3.0-4.4","img/won.png","","","null"
"null","","html-keyboard-response","32","220420","0.0-3.0-5.4","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1588.4000000953674","","image-keyboard-response","33","222011","0.0-3.0-0.5","img/fist.png","","","2"
"null","","html-keyboard-response","34","223512","0.0-3.0-1.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2198.2000000476837","","image-keyboard-response","35","225711","0.0-3.0-2.5","img/grizzly.png","","","2"
"null","","html-keyboard-response","36","227212","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","228214","0.0-3.0-4.5","img/lost.png","","","null"
"null","","html-keyboard-response","38","229715","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1854.6000000238419","","image-keyboard-response","39","231570","0.0-3.0-0.6","img/stick.png","","","2"
"null","","html-keyboard-response","40","233072","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1930.7999999523163","","image-keyboard-response","41","235005","0.0-3.0-2.6","img/grizzly.png","","","2"
"null","","html-keyboard-response","42","236505","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","237507","0.0-3.0-4.6","img/lost.png","","","null"
"null","","html-keyboard-response","44","239008","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"3215.7999999523163","","image-keyboard-response","45","242225","0.0-3.0-0.7","img/crow.png","","","1"
"null","","html-keyboard-response","46","243726","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2934.899999976158","","image-keyboard-response","47","246663","0.0-3.0-2.7","img/gun.png","","","1"
"null","","html-keyboard-response","48","248165","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","249167","0.0-3.0-4.7","img/won.png","","","null"
"null","","html-keyboard-response","50","250668","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"3871.899999976158","","html-keyboard-response","51","254548","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
