"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"null","","html-keyboard-response","22","170871","0.0-3.0-1.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2295.5","","image-keyboard-response","23","173168","0.0-3.0-2.3","img/fist.png","","","2"
"null","","html-keyboard-response","24","174669","0.0-3.0-3.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","25","175671","0.0-3.0-4.3","img/lost.png","","","null"
"null","","html-keyboard-response","26","177172","0.0-3.0-5.3","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"4116.200000047684","","image-keyboard-response","27","181290","0.0-3.0-0.4","img/lion.png","","","2"
"null","","html-keyboard-response","28","182791","0.0-3.0-1.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1412.8999999761581","","image-keyboard-response","29","184206","0.0-3.0-2.4","img/grenade.png","","","1"
"null","","html-keyboard-response","30","185707","0.0-3.0-3.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","31","186709","0.0-3.0-4.4","img/won.png","","","null"
"null","","html-keyboard-response","32","188211","0.0-3.0-5.4","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"4502","","image-keyboard-response","33","192715","0.0-3.0-0.5","img/bow.png","","","1"
"null","","html-keyboard-response","34","194216","0.0-3.0-1.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2117.7999999523163","","image-keyboard-response","35","196336","0.0-3.0-2.5","img/crow.png","","","1"
"null","","html-keyboard-response","36","197837","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","198840","0.0-3.0-4.5","img/won.png","","","null"
"null","","html-keyboard-response","38","200341","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2620.1999999284744","","image-keyboard-response","39","202963","0.0-3.0-0.6","img/fist.png","","","2"
"null","","html-keyboard-response","40","204464","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1101.6000000238419","","image-keyboard-response","41","205567","0.0-3.0-2.6","img/grizzly.png","","","2"
"null","","html-keyboard-response","42","207068","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","208070","0.0-3.0-4.6","img/lost.png","","","null"
"null","","html-keyboard-response","44","209571","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2329.1999999284744","","image-keyboard-response","45","211902","0.0-3.0-0.7","img/stick.png","","","2"
"null","","html-keyboard-response","46","213403","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1563.8000000715256","","image-keyboard-response","47","214969","0.0-3.0-2.7","img/grizzly.png","","","2"
"null","","html-keyboard-response","48","216470","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","217472","0.0-3.0-4.7","img/lost.png","","","null"
"null","","html-keyboard-response","50","218973","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"5722.800000071526","","html-keyboard-response","51","224697","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
