"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"null","","html-keyboard-response","36","211525","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","212527","0.0-3.0-4.5","img/won.png","","","null"
"null","","html-keyboard-response","38","214028","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"3406","","image-keyboard-response","39","217436","0.0-3.0-0.6","img/lion.png","","","2"
"null","","html-keyboard-response","40","218937","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1118","","image-keyboard-response","41","220057","0.0-3.0-2.6","img/grenade.png","","","1"
"null","","html-keyboard-response","42","221558","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","222560","0.0-3.0-4.6","img/won.png","","","null"
"null","","html-keyboard-response","44","224061","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"4045.100000023842","","image-keyboard-response","45","228108","0.0-3.0-0.7","img/fist.png","","","1"
"null","","html-keyboard-response","46","229609","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1529.7999999523163","","image-keyboard-response","47","231141","0.0-3.0-2.7","img/grizzly.png","","","2"
"null","","html-keyboard-response","48","232642","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","233644","0.0-3.0-4.7","img/lost.png","","","null"
"null","","html-keyboard-response","50","235145","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"13037.700000047684","","html-keyboard-response","51","248185","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
