"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"4608.699999928474","{""Q0"":""WA_003""}","survey-text","0","4631","0.0-0.0-0.0","","","",""
"3843","","html-keyboard-response","1","8475","0.0-1.0","<p style=""font-size:30px;"">Welcome to the experiment!</p><p style=""font-size:30px;""> You will read instructions for the game</p><p style=""font-size:30px;""> while we take a scan.</p><br><p style=""font-size:30px;"">Press ""3"" with your middle finger to read the instructions.</p></br>","3","",""
"90231.70000004768","","instructions","2","98709","0.0-2.0","","","[{""page_index"":0,""viewing_time"":1880.5},{""page_index"":1,""viewing_time"":4138.700000047684},{""page_index"":2,""viewing_time"":6851},{""page_index"":3,""viewing_time"":10748.899999976158},{""page_index"":4,""viewing_time"":10416.899999976158},{""page_index"":5,""viewing_time"":6050.899999976158},{""page_index"":6,""viewing_time"":5085},{""page_index"":7,""viewing_time"":3862.899999976158},{""page_index"":8,""viewing_time"":3021},{""page_index"":9,""viewing_time"":1401.9000000953674},{""page_index"":10,""viewing_time"":2516},{""page_index"":11,""viewing_time"":2127.899999976158},{""page_index"":12,""viewing_time"":5611},{""page_index"":13,""viewing_time"":5488},{""page_index"":14,""viewing_time"":1761.8999999761581},{""page_index"":15,""viewing_time"":5617},{""page_index"":16,""viewing_time"":1438},{""page_index"":17,""viewing_time"":1070.7999999523163},{""page_index"":18,""viewing_time"":2531.2000000476837},{""page_index"":19,""viewing_time"":2360.899999976158},{""page_index"":20,""viewing_time"":3572.899999976158},{""page_index"":21,""viewing_time"":2678}]",""
"2314.6999999284744","","image-keyboard-response","3","101028","0.0-3.0-0.0","img/lion.png","","","2"
"null","","html-keyboard-response","4","102530","0.0-3.0-1.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"3236.7000000476837","","image-keyboard-response","5","105768","0.0-3.0-2.0","img/grenade.png","","","1"
"null","","html-keyboard-response","6","107269","0.0-3.0-3.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","7","108271","0.0-3.0-4.0","img/won.png","","","null"
"null","","html-keyboard-response","8","109772","0.0-3.0-5.0","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1371.2000000476837","","image-keyboard-response","9","111145","0.0-3.0-0.1","img/bow.png","","","1"
"null","","html-keyboard-response","10","112646","0.0-3.0-1.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"829.2000000476837","","image-keyboard-response","11","113477","0.0-3.0-2.1","img/crow.png","","","1"
"null","","html-keyboard-response","12","114978","0.0-3.0-3.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","13","115981","0.0-3.0-4.1","img/won.png","","","null"
"null","","html-keyboard-response","14","117482","0.0-3.0-5.1","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1074.8999999761581","","image-keyboard-response","15","118559","0.0-3.0-0.2","img/crow.png","","","1"
"null","","html-keyboard-response","16","120059","0.0-3.0-1.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"883","","image-keyboard-response","17","120944","0.0-3.0-2.2","img/gun.png","","","1"
"null","","html-keyboard-response","18","122445","0.0-3.0-3.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","19","123447","0.0-3.0-4.2","img/won.png","","","null"
"null","","html-keyboard-response","20","124948","0.0-3.0-5.2","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"3233.899999976158","","image-keyboard-response","21","128184","0.0-3.0-0.3","img/fist.png","","","1"
"null","","html-keyboard-response","22","129685","0.0-3.0-1.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"961.8999999761581","","image-keyboard-response","23","130649","0.0-3.0-2.3","img/grizzly.png","","","2"
"null","","html-keyboard-response","24","132150","0.0-3.0-3.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","25","133152","0.0-3.0-4.3","img/lost.png","","","null"
"null","","html-keyboard-response","26","134653","0.0-3.0-5.3","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"4340.100000023842","","image-keyboard-response","27","138995","0.0-3.0-0.4","img/gun.png","","","1"
"null","","html-keyboard-response","28","140496","0.0-3.0-1.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"832.3999999761581","","image-keyboard-response","29","141330","0.0-3.0-2.4","img/goose.png","","","1"
"null","","html-keyboard-response","30","142831","0.0-3.0-3.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","31","143833","0.0-3.0-4.4","img/won.png","","","null"
"null","","html-keyboard-response","32","145334","0.0-3.0-5.4","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1795.8999999761581","","image-keyboard-response","33","147131","0.0-3.0-0.5","img/stick.png","","","2"
"null","","html-keyboard-response","34","148632","0.0-3.0-1.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"895.1999999284744","","image-keyboard-response","35","149529","0.0-3.0-2.5","img/grizzly.png","","","2"
"null","","html-keyboard-response","36","151030","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","152032","0.0-3.0-4.5","img/lost.png","","","null"
"null","","html-keyboard-response","38","153533","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1238.3000000715256","","image-keyboard-response","39","154773","0.0-3.0-0.6","img/cat.png","","","1"
"null","","html-keyboard-response","40","156273","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"441","","image-keyboard-response","41","156716","0.0-3.0-2.6","img/fist.png","","","1"
"null","","html-keyboard-response","42","158217","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","159219","0.0-3.0-4.6","img/lost.png","","","null"
"null","","html-keyboard-response","44","160720","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1367.9000000953674","","image-keyboard-response","45","162090","0.0-3.0-0.7","img/rock.png","","","1"
"null","","html-keyboard-response","46","163591","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"849.5","","image-keyboard-response","47","164442","0.0-3.0-2.7","img/cat.png","","","1"
"null","","html-keyboard-response","48","165943","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","166944","0.0-3.0-4.7","img/won.png","","","null"
"null","","html-keyboard-response","50","168445","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"4962.700000047684","","html-keyboard-response","51","173409","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
