"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"6288.900000095367","{""Q0"":""WA_011""}","survey-text","0","6303","0.0-0.0-0.0","","","",""
"4836","","html-keyboard-response","1","11142","0.0-1.0","<p style=""font-size:30px;"">Welcome to the experiment!</p><p style=""font-size:30px;""> You will read instructions for the game</p><p style=""font-size:30px;""> while we take a scan.</p><br><p style=""font-size:30px;"">Press ""3"" with your middle finger to read the instructions.</p></br>","3","",""
"93709.80000019073","","instructions","2","104852","0.0-2.0","","","[{""page_index"":0,""viewing_time"":3929.5999999046326},{""page_index"":1,""viewing_time"":2680.800000190735},{""page_index"":2,""viewing_time"":6095.099999904633},{""page_index"":3,""viewing_time"":5814.800000190735},{""page_index"":4,""viewing_time"":5728},{""page_index"":5,""viewing_time"":3107},{""page_index"":6,""viewing_time"":8964.89999961853},{""page_index"":7,""viewing_time"":3638.9000000953674},{""page_index"":8,""viewing_time"":5887},{""page_index"":9,""viewing_time"":1570.9000000953674},{""page_index"":10,""viewing_time"":4003},{""page_index"":11,""viewing_time"":1880},{""page_index"":12,""viewing_time"":10098.900000095367},{""page_index"":13,""viewing_time"":5266},{""page_index"":14,""viewing_time"":2411.7999997138977},{""page_index"":15,""viewing_time"":3384.1000003814697},{""page_index"":16,""viewing_time"":4177.799999713898},{""page_index"":17,""viewing_time"":1826},{""page_index"":18,""viewing_time"":3688},{""page_index"":19,""viewing_time"":3291},{""page_index"":20,""viewing_time"":5082.099999904633},{""page_index"":21,""viewing_time"":1183.7000002861023}]",""
"1277.5999999046326","","image-keyboard-response","3","106134","0.0-3.0-0.0","img/stick.png","","","1"
"null","","html-keyboard-response","4","107635","0.0-3.0-1.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1243.5","","image-keyboard-response","5","108880","0.0-3.0-2.0","img/grizzly.png","","","2"
"null","","html-keyboard-response","6","110382","0.0-3.0-3.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","7","111384","0.0-3.0-4.0","img/lost.png","","","null"
"null","","html-keyboard-response","8","112885","0.0-3.0-5.0","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1196.3000001907349","","image-keyboard-response","9","114083","0.0-3.0-0.1","img/gun.png","","","1"
"null","","html-keyboard-response","10","115585","0.0-3.0-1.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"668.1000003814697","","image-keyboard-response","11","116254","0.0-3.0-2.1","img/goose.png","","","1"
"null","","html-keyboard-response","12","117755","0.0-3.0-3.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","13","118757","0.0-3.0-4.1","img/won.png","","","null"
"null","","html-keyboard-response","14","120258","0.0-3.0-5.1","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1464.8000001907349","","image-keyboard-response","15","121724","0.0-3.0-0.2","img/lion.png","","","2"
"null","","html-keyboard-response","16","123226","0.0-3.0-1.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1302.1000003814697","","image-keyboard-response","17","124530","0.0-3.0-2.2","img/grenade.png","","","1"
"null","","html-keyboard-response","18","126032","0.0-3.0-3.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","19","127034","0.0-3.0-4.2","img/won.png","","","null"
"null","","html-keyboard-response","20","128535","0.0-3.0-5.2","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1755.2999997138977","","image-keyboard-response","21","130291","0.0-3.0-0.3","img/cat.png","","","2"
"null","","html-keyboard-response","22","131793","0.0-3.0-1.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1106.8000001907349","","image-keyboard-response","23","132901","0.0-3.0-2.3","img/fist.png","","","1"
"null","","html-keyboard-response","24","134402","0.0-3.0-3.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","25","135404","0.0-3.0-4.3","img/lost.png","","","null"
"null","","html-keyboard-response","26","136905","0.0-3.0-5.3","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1408.7999997138977","","image-keyboard-response","27","138316","0.0-3.0-0.4","img/fist.png","","","2"
"null","","html-keyboard-response","28","139817","0.0-3.0-1.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1203.5999999046326","","image-keyboard-response","29","141022","0.0-3.0-2.4","img/grizzly.png","","","2"
"null","","html-keyboard-response","30","142523","0.0-3.0-3.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","31","143525","0.0-3.0-4.4","img/lost.png","","","null"
"null","","html-keyboard-response","32","145026","0.0-3.0-5.4","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1253.5","","image-keyboard-response","33","146282","0.0-3.0-0.5","img/bow.png","","","1"
"null","","html-keyboard-response","34","147784","0.0-3.0-1.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"754","","image-keyboard-response","35","148539","0.0-3.0-2.5","img/crow.png","","","1"
"null","","html-keyboard-response","36","150040","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","151042","0.0-3.0-4.5","img/won.png","","","null"
"null","","html-keyboard-response","38","152543","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1677.1000003814697","","image-keyboard-response","39","154221","0.0-3.0-0.6","img/rock.png","","","1"
"null","","html-keyboard-response","40","155722","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1213.8000001907349","","image-keyboard-response","41","156938","0.0-3.0-2.6","img/cat.png","","","1"
"null","","html-keyboard-response","42","158439","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","159441","0.0-3.0-4.6","img/won.png","","","null"
"null","","html-keyboard-response","44","160942","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1174.5","","image-keyboard-response","45","162119","0.0-3.0-0.7","img/crow.png","","","1"
"null","","html-keyboard-response","46","163620","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1172.3000001907349","","image-keyboard-response","47","164794","0.0-3.0-2.7","img/gun.png","","","1"
"null","","html-keyboard-response","48","166294","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","167296","0.0-3.0-4.7","img/won.png","","","null"
"null","","html-keyboard-response","50","168798","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"21644.299999713898","","html-keyboard-response","51","190443","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
