"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"3467.7999997138977","{""Q0"":""WA_013""}","survey-text","0","3499","0.0-0.0-0.0","","","",""
"6349.400000095367","","html-keyboard-response","1","9850","0.0-1.0","<p style=""font-size:30px;"">Welcome to the experiment!</p><p style=""font-size:30px;""> You will read instructions for the game</p><p style=""font-size:30px;""> while we take a scan.</p><br><p style=""font-size:30px;"">Press ""3"" with your middle finger to read the instructions.</p></br>","3","",""
"158740","","instructions","2","168593","0.0-2.0","","","[{""page_index"":0,""viewing_time"":9649.400000095367},{""page_index"":1,""viewing_time"":13760.599999904633},{""page_index"":2,""viewing_time"":16872.900000095367},{""page_index"":3,""viewing_time"":6398.89999961853},{""page_index"":4,""viewing_time"":15277.900000095367},{""page_index"":5,""viewing_time"":9384.800000190735},{""page_index"":6,""viewing_time"":7624.900000095367},{""page_index"":7,""viewing_time"":6242.89999961853},{""page_index"":8,""viewing_time"":8557.200000286102},{""page_index"":9,""viewing_time"":6729.900000095367},{""page_index"":10,""viewing_time"":6810.699999809265},{""page_index"":11,""viewing_time"":3823},{""page_index"":12,""viewing_time"":6435.900000095367},{""page_index"":13,""viewing_time"":7914.900000095367},{""page_index"":14,""viewing_time"":2132},{""page_index"":15,""viewing_time"":4857},{""page_index"":16,""viewing_time"":2612.8999996185303},{""page_index"":17,""viewing_time"":2292.9000000953674},{""page_index"":18,""viewing_time"":6722.099999904633},{""page_index"":19,""viewing_time"":3629},{""page_index"":20,""viewing_time"":8008.900000095367},{""page_index"":21,""viewing_time"":3000.9000000953674}]",""
"2418.5999999046326","","image-keyboard-response","3","171029","0.0-3.0-0.0","img/rock.png","","","2"
"null","","html-keyboard-response","4","172530","0.0-3.0-1.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","5","178533","0.0-3.0-2.0","img/cat.png","","","null"
"null","","html-keyboard-response","6","180034","0.0-3.0-3.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","7","181037","0.0-3.0-4.0","img/won.png","","","null"
"null","","html-keyboard-response","8","182538","0.0-3.0-5.0","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1977.6000003814697","","image-keyboard-response","9","184516","0.0-3.0-0.1","img/gun.png","","","1"
"null","","html-keyboard-response","10","186018","0.0-3.0-1.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2836.5","","image-keyboard-response","11","188856","0.0-3.0-2.1","img/goose.png","","","1"
"null","","html-keyboard-response","12","190357","0.0-3.0-3.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","13","191359","0.0-3.0-4.1","img/won.png","","","null"
"null","","html-keyboard-response","14","192860","0.0-3.0-5.1","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2221.2999997138977","","image-keyboard-response","15","195082","0.0-3.0-0.2","img/stick.png","","","2"
"null","","html-keyboard-response","16","196585","0.0-3.0-1.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1590","","image-keyboard-response","17","198177","0.0-3.0-2.2","img/grizzly.png","","","2"
"null","","html-keyboard-response","18","199678","0.0-3.0-3.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","19","200680","0.0-3.0-4.2","img/lost.png","","","null"
"null","","html-keyboard-response","20","202181","0.0-3.0-5.2","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2813.699999809265","","image-keyboard-response","21","204997","0.0-3.0-0.3","img/fist.png","","","2"
"null","","html-keyboard-response","22","206498","0.0-3.0-1.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"3781","","image-keyboard-response","23","210282","0.0-3.0-2.3","img/grizzly.png","","","2"
"null","","html-keyboard-response","24","211782","0.0-3.0-3.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","25","212784","0.0-3.0-4.3","img/lost.png","","","null"
"null","","html-keyboard-response","26","214285","0.0-3.0-5.3","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1843.9000000953674","","image-keyboard-response","27","216131","0.0-3.0-0.4","img/bow.png","","","1"
"null","","html-keyboard-response","28","217633","0.0-3.0-1.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1440.4000000953674","","image-keyboard-response","29","219074","0.0-3.0-2.4","img/crow.png","","","1"
"null","","html-keyboard-response","30","220576","0.0-3.0-3.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","31","221578","0.0-3.0-4.4","img/won.png","","","null"
"null","","html-keyboard-response","32","223079","0.0-3.0-5.4","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2890.199999809265","","image-keyboard-response","33","225970","0.0-3.0-0.5","img/crow.png","","","1"
"null","","html-keyboard-response","34","227472","0.0-3.0-1.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1405.2000002861023","","image-keyboard-response","35","228879","0.0-3.0-2.5","img/gun.png","","","1"
"null","","html-keyboard-response","36","230380","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","231383","0.0-3.0-4.5","img/won.png","","","null"
"null","","html-keyboard-response","38","232884","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2572.7000002861023","","image-keyboard-response","39","235458","0.0-3.0-0.6","img/cat.png","","","1"
"null","","html-keyboard-response","40","236959","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1323.5999999046326","","image-keyboard-response","41","238285","0.0-3.0-2.6","img/fist.png","","","1"
"null","","html-keyboard-response","42","239787","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","240789","0.0-3.0-4.6","img/lost.png","","","null"
"null","","html-keyboard-response","44","242290","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1393.5999999046326","","image-keyboard-response","45","243685","0.0-3.0-0.7","img/lion.png","","","2"
"null","","html-keyboard-response","46","245186","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1658.3999996185303","","image-keyboard-response","47","246845","0.0-3.0-2.7","img/grenade.png","","","2"
"null","","html-keyboard-response","48","248346","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","249348","0.0-3.0-4.7","img/won.png","","","null"
"null","","html-keyboard-response","50","250849","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"11917.099999904633","","html-keyboard-response","51","262767","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
