3.5181 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
141.3692 	DATA 	Keypress: lshift
141.3693 	DATA 	Keypress: t
141.6864 	DATA 	Keypress: c
142.8208 	DATA 	Keypress: c
142.9731 	DATA 	Keypress: lshift
142.9733 	DATA 	Keypress: t
144.5559 	DATA 	Keypress: lshift
144.5560 	DATA 	Keypress: t
146.1557 	DATA 	Keypress: lshift
146.1558 	DATA 	Keypress: t
146.3922 	DATA 	Keypress: lshift
146.3923 	DATA 	Keypress: a
147.7579 	DATA 	Keypress: lshift
147.7580 	DATA 	Keypress: t
148.9257 	DATA 	Keypress: lshift
148.9258 	DATA 	Keypress: a
149.3583 	DATA 	Keypress: lshift
149.3584 	DATA 	Keypress: t
150.9596 	DATA 	Keypress: lshift
150.9597 	DATA 	Keypress: t
152.5603 	DATA 	Keypress: lshift
152.5604 	DATA 	Keypress: t
153.4120 	DATA 	Keypress: c
154.1619 	DATA 	Keypress: lshift
154.1620 	DATA 	Keypress: t
155.3800 	DATA 	Keypress: lshift
155.3801 	DATA 	Keypress: a
155.7626 	DATA 	Keypress: lshift
155.7627 	DATA 	Keypress: t
157.3642 	DATA 	Keypress: lshift
157.3643 	DATA 	Keypress: t
158.9651 	DATA 	Keypress: lshift
158.9652 	DATA 	Keypress: t
159.3992 	DATA 	Keypress: c
160.5682 	DATA 	Keypress: lshift
160.5684 	DATA 	Keypress: t
161.9013 	DATA 	Keypress: c
162.1641 	DATA 	Keypress: lshift
162.1643 	DATA 	Keypress: t
163.7707 	DATA 	Keypress: lshift
163.7709 	DATA 	Keypress: t
165.3698 	DATA 	Keypress: lshift
165.3699 	DATA 	Keypress: t
165.9706 	DATA 	Keypress: c
166.9558 	DATA 	Keypress: lshift
166.9559 	DATA 	Keypress: t
167.2876 	DATA 	Keypress: lshift
167.2877 	DATA 	Keypress: a
168.5561 	DATA 	Keypress: lshift
168.5562 	DATA 	Keypress: t
170.1569 	DATA 	Keypress: lshift
170.1570 	DATA 	Keypress: t
171.0073 	DATA 	Keypress: c
171.7584 	DATA 	Keypress: lshift
171.7585 	DATA 	Keypress: t
172.7586 	DATA 	Keypress: lshift
172.7586 	DATA 	Keypress: a
173.3587 	DATA 	Keypress: lshift
173.3588 	DATA 	Keypress: t
174.9601 	DATA 	Keypress: lshift
174.9602 	DATA 	Keypress: t
176.5608 	DATA 	Keypress: lshift
176.5609 	DATA 	Keypress: t
176.8119 	DATA 	Keypress: c
178.1620 	DATA 	Keypress: lshift
178.1621 	DATA 	Keypress: t
178.4466 	DATA 	Keypress: lshift
178.4467 	DATA 	Keypress: a
179.7634 	DATA 	Keypress: lshift
179.7635 	DATA 	Keypress: t
181.3643 	DATA 	Keypress: lshift
181.3644 	DATA 	Keypress: t
181.8321 	DATA 	Keypress: lshift
181.8322 	DATA 	Keypress: a
182.9665 	DATA 	Keypress: lshift
182.9667 	DATA 	Keypress: t
183.4023 	DATA 	Keypress: lshift
183.4024 	DATA 	Keypress: a
184.5667 	DATA 	Keypress: lshift
184.5668 	DATA 	Keypress: t
186.1692 	DATA 	Keypress: lshift
186.1695 	DATA 	Keypress: t
187.7692 	DATA 	Keypress: lshift
187.7693 	DATA 	Keypress: t
187.9367 	DATA 	Keypress: lshift
187.9368 	DATA 	Keypress: a
189.3704 	DATA 	Keypress: lshift
189.3705 	DATA 	Keypress: t
189.3868 	DATA 	Keypress: lshift
189.3876 	DATA 	Keypress: a
190.9568 	DATA 	Keypress: lshift
190.9569 	DATA 	Keypress: t
192.5571 	DATA 	Keypress: lshift
192.5572 	DATA 	Keypress: t
193.1898 	DATA 	Keypress: lshift
193.1899 	DATA 	Keypress: a
194.1592 	DATA 	Keypress: lshift
194.1593 	DATA 	Keypress: t
195.4918 	DATA 	Keypress: lshift
195.4919 	DATA 	Keypress: a
195.7968 	DATA 	Keypress: lshift
195.7970 	DATA 	Keypress: t
197.3598 	DATA 	Keypress: lshift
197.3599 	DATA 	Keypress: t
198.9603 	DATA 	Keypress: lshift
198.9604 	DATA 	Keypress: t
199.2955 	DATA 	Keypress: c
200.5622 	DATA 	Keypress: lshift
200.5623 	DATA 	Keypress: t
201.8795 	DATA 	Keypress: c
202.1635 	DATA 	Keypress: lshift
202.1636 	DATA 	Keypress: t
203.7641 	DATA 	Keypress: lshift
203.7642 	DATA 	Keypress: t
205.3651 	DATA 	Keypress: lshift
205.3652 	DATA 	Keypress: t
205.6995 	DATA 	Keypress: c
206.9671 	DATA 	Keypress: lshift
206.9673 	DATA 	Keypress: t
208.2858 	DATA 	Keypress: lshift
208.2859 	DATA 	Keypress: a
208.5626 	DATA 	Keypress: lshift
208.5628 	DATA 	Keypress: t
210.1690 	DATA 	Keypress: lshift
210.1691 	DATA 	Keypress: t
211.7036 	DATA 	Keypress: c
211.7703 	DATA 	Keypress: lshift
211.7704 	DATA 	Keypress: t
213.1716 	DATA 	Keypress: lshift
213.1717 	DATA 	Keypress: a
213.3555 	DATA 	Keypress: lshift
213.3556 	DATA 	Keypress: t
214.9557 	DATA 	Keypress: lshift
214.9558 	DATA 	Keypress: t
216.5563 	DATA 	Keypress: lshift
216.5564 	DATA 	Keypress: t
217.3934 	DATA 	Keypress: c
218.1579 	DATA 	Keypress: lshift
218.1580 	DATA 	Keypress: t
218.5423 	DATA 	Keypress: c
219.7586 	DATA 	Keypress: lshift
219.7587 	DATA 	Keypress: t
221.3599 	DATA 	Keypress: lshift
221.3600 	DATA 	Keypress: t
222.2937 	DATA 	Keypress: c
222.9610 	DATA 	Keypress: lshift
222.9611 	DATA 	Keypress: t
224.5621 	DATA 	Keypress: lshift
224.5622 	DATA 	Keypress: t
225.3505 	DATA 	Keypress: lshift
225.3506 	DATA 	Keypress: a
226.1632 	DATA 	Keypress: lshift
226.1633 	DATA 	Keypress: t
227.7644 	DATA 	Keypress: lshift
227.7645 	DATA 	Keypress: t
229.1496 	DATA 	Keypress: c
229.3673 	DATA 	Keypress: lshift
229.3675 	DATA 	Keypress: t
230.6169 	DATA 	Keypress: lshift
230.6170 	DATA 	Keypress: a
230.9676 	DATA 	Keypress: lshift
230.9679 	DATA 	Keypress: t
232.5684 	DATA 	Keypress: lshift
232.5685 	DATA 	Keypress: t
234.1695 	DATA 	Keypress: lshift
234.1696 	DATA 	Keypress: t
235.1705 	DATA 	Keypress: c
235.7719 	DATA 	Keypress: lshift
235.7721 	DATA 	Keypress: t
237.3563 	DATA 	Keypress: lshift
237.3564 	DATA 	Keypress: t
238.0723 	DATA 	Keypress: lshift
238.0724 	DATA 	Keypress: a
238.3767 	DATA 	Keypress: lshift
238.3768 	DATA 	Keypress: a
238.9557 	DATA 	Keypress: lshift
238.9558 	DATA 	Keypress: t
240.5573 	DATA 	Keypress: lshift
240.5574 	DATA 	Keypress: t
241.7084 	DATA 	Keypress: c
242.1585 	DATA 	Keypress: lshift
242.1586 	DATA 	Keypress: t
243.7590 	DATA 	Keypress: lshift
243.7591 	DATA 	Keypress: t
245.3600 	DATA 	Keypress: lshift
245.3601 	DATA 	Keypress: t
246.2448 	DATA 	Keypress: c
246.9710 	DATA 	Keypress: lshift
246.9711 	DATA 	Keypress: t
248.5625 	DATA 	Keypress: lshift
248.5626 	DATA 	Keypress: t
249.2136 	DATA 	Keypress: c
250.1639 	DATA 	Keypress: lshift
250.1640 	DATA 	Keypress: t
250.7984 	DATA 	Keypress: c
251.7663 	DATA 	Keypress: lshift
251.7664 	DATA 	Keypress: t
253.3661 	DATA 	Keypress: lshift
253.3662 	DATA 	Keypress: t
254.3339 	DATA 	Keypress: c
254.9691 	DATA 	Keypress: lshift
254.9693 	DATA 	Keypress: t
256.5698 	DATA 	Keypress: lshift
256.5701 	DATA 	Keypress: t
257.4887 	DATA 	Keypress: c
258.1698 	DATA 	Keypress: lshift
258.1699 	DATA 	Keypress: t
259.7555 	DATA 	Keypress: lshift
259.7556 	DATA 	Keypress: t
261.3557 	DATA 	Keypress: lshift
261.3558 	DATA 	Keypress: t
262.1231 	DATA 	Keypress: lshift
262.1232 	DATA 	Keypress: a
262.9560 	DATA 	Keypress: lshift
262.9561 	DATA 	Keypress: t
263.0922 	DATA 	Keypress: lshift
263.0923 	DATA 	Keypress: a
264.5580 	DATA 	Keypress: lshift
264.5581 	DATA 	Keypress: t
266.1588 	DATA 	Keypress: lshift
266.1589 	DATA 	Keypress: t
267.5105 	DATA 	Keypress: lshift
267.5106 	DATA 	Keypress: a
267.7600 	DATA 	Keypress: lshift
267.7601 	DATA 	Keypress: t
269.0948 	DATA 	Keypress: lshift
269.0949 	DATA 	Keypress: a
269.3566 	DATA 	Keypress: lshift
269.3568 	DATA 	Keypress: t
270.9624 	DATA 	Keypress: lshift
270.9625 	DATA 	Keypress: t
272.5631 	DATA 	Keypress: lshift
272.5632 	DATA 	Keypress: t
274.1651 	DATA 	Keypress: lshift
274.1652 	DATA 	Keypress: t
274.1654 	DATA 	Keypress: c
275.7663 	DATA 	Keypress: lshift
275.7665 	DATA 	Keypress: t
275.7833 	DATA 	Keypress: lshift
275.7834 	DATA 	Keypress: a
277.3664 	DATA 	Keypress: lshift
277.3665 	DATA 	Keypress: t
278.9692 	DATA 	Keypress: lshift
278.9694 	DATA 	Keypress: t
280.5032 	DATA 	Keypress: lshift
280.5033 	DATA 	Keypress: a
280.5696 	DATA 	Keypress: lshift
280.5697 	DATA 	Keypress: t
282.1561 	DATA 	Keypress: lshift
282.1562 	DATA 	Keypress: t
282.3215 	DATA 	Keypress: lshift
282.3216 	DATA 	Keypress: a
283.7558 	DATA 	Keypress: lshift
283.7560 	DATA 	Keypress: t
285.3579 	DATA 	Keypress: lshift
285.3580 	DATA 	Keypress: t
286.9072 	DATA 	Keypress: c
286.9577 	DATA 	Keypress: lshift
286.9578 	DATA 	Keypress: t
288.5583 	DATA 	Keypress: lshift
288.5585 	DATA 	Keypress: t
288.7754 	DATA 	Keypress: c
290.1593 	DATA 	Keypress: lshift
290.1594 	DATA 	Keypress: t
291.7598 	DATA 	Keypress: lshift
291.7599 	DATA 	Keypress: t
292.0444 	DATA 	Keypress: lshift
292.0445 	DATA 	Keypress: a
292.3279 	DATA 	Keypress: lshift
292.3279 	DATA 	Keypress: a
293.3612 	DATA 	Keypress: lshift
293.3613 	DATA 	Keypress: t
293.6459 	DATA 	Keypress: lshift
293.6460 	DATA 	Keypress: a
294.9625 	DATA 	Keypress: lshift
294.9626 	DATA 	Keypress: t
296.5640 	DATA 	Keypress: lshift
296.5641 	DATA 	Keypress: t
297.7985 	DATA 	Keypress: lshift
297.7987 	DATA 	Keypress: a
298.1653 	DATA 	Keypress: lshift
298.1654 	DATA 	Keypress: t
299.6837 	DATA 	Keypress: lshift
299.6838 	DATA 	Keypress: a
299.7660 	DATA 	Keypress: lshift
299.7661 	DATA 	Keypress: t
301.3669 	DATA 	Keypress: lshift
301.3670 	DATA 	Keypress: t
302.9690 	DATA 	Keypress: lshift
302.9691 	DATA 	Keypress: t
303.7020 	DATA 	Keypress: c
