3.6573 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
441.3600 	DATA 	Keypress: lshift
441.3601 	DATA 	Keypress: t
442.7636 	DATA 	Keypress: a
442.9628 	DATA 	Keypress: lshift
442.9628 	DATA 	Keypress: t
444.5621 	DATA 	Keypress: lshift
444.5622 	DATA 	Keypress: t
445.1627 	DATA 	Keypress: a
446.1630 	DATA 	Keypress: lshift
446.1631 	DATA 	Keypress: t
447.7641 	DATA 	Keypress: lshift
447.7642 	DATA 	Keypress: t
448.9658 	DATA 	Keypress: b
449.0823 	DATA 	Keypress: a
449.3654 	DATA 	Keypress: lshift
449.3655 	DATA 	Keypress: t
450.8167 	DATA 	Keypress: a
450.9665 	DATA 	Keypress: lshift
450.9666 	DATA 	Keypress: t
452.5680 	DATA 	Keypress: lshift
452.5681 	DATA 	Keypress: t
454.1709 	DATA 	Keypress: lshift
454.1711 	DATA 	Keypress: t
455.7717 	DATA 	Keypress: lshift
455.7719 	DATA 	Keypress: t
455.9871 	DATA 	Keypress: a
457.3723 	DATA 	Keypress: lshift
457.3725 	DATA 	Keypress: t
458.7066 	DATA 	Keypress: b
459.0352 	DATA 	Keypress: lshift
459.0353 	DATA 	Keypress: t
460.5601 	DATA 	Keypress: lshift
460.5602 	DATA 	Keypress: t
462.1600 	DATA 	Keypress: lshift
462.1602 	DATA 	Keypress: t
463.7597 	DATA 	Keypress: lshift
463.7598 	DATA 	Keypress: t
464.0789 	DATA 	Keypress: c
465.3598 	DATA 	Keypress: lshift
465.3599 	DATA 	Keypress: t
466.9623 	DATA 	Keypress: lshift
466.9624 	DATA 	Keypress: t
467.1785 	DATA 	Keypress: lshift
467.1786 	DATA 	Keypress: a
468.5621 	DATA 	Keypress: lshift
468.5622 	DATA 	Keypress: t
470.1635 	DATA 	Keypress: lshift
470.1636 	DATA 	Keypress: t
471.2667 	DATA 	Keypress: b
471.7655 	DATA 	Keypress: lshift
471.7656 	DATA 	Keypress: t
473.3655 	DATA 	Keypress: lshift
473.3657 	DATA 	Keypress: t
474.1335 	DATA 	Keypress: a
474.9668 	DATA 	Keypress: lshift
474.9669 	DATA 	Keypress: t
476.5690 	DATA 	Keypress: lshift
476.5691 	DATA 	Keypress: t
478.1704 	DATA 	Keypress: lshift
478.1705 	DATA 	Keypress: t
479.1538 	DATA 	Keypress: c
479.7701 	DATA 	Keypress: lshift
479.7702 	DATA 	Keypress: t
481.0053 	DATA 	Keypress: a
481.3718 	DATA 	Keypress: lshift
481.3719 	DATA 	Keypress: t
482.9606 	DATA 	Keypress: lshift
482.9607 	DATA 	Keypress: t
484.5741 	DATA 	Keypress: lshift
484.5742 	DATA 	Keypress: t
485.4756 	DATA 	Keypress: b
486.1602 	DATA 	Keypress: lshift
486.1603 	DATA 	Keypress: t
487.7621 	DATA 	Keypress: lshift
487.7622 	DATA 	Keypress: t
488.0776 	DATA 	Keypress: a
489.3625 	DATA 	Keypress: lshift
489.3626 	DATA 	Keypress: t
490.9619 	DATA 	Keypress: lshift
490.9620 	DATA 	Keypress: t
492.5301 	DATA 	Keypress: a
492.5631 	DATA 	Keypress: lshift
492.5632 	DATA 	Keypress: t
494.1646 	DATA 	Keypress: lshift
494.1647 	DATA 	Keypress: t
494.4982 	DATA 	Keypress: a
495.7651 	DATA 	Keypress: lshift
495.7652 	DATA 	Keypress: t
497.3665 	DATA 	Keypress: lshift
497.3666 	DATA 	Keypress: t
498.9677 	DATA 	Keypress: lshift
498.9678 	DATA 	Keypress: t
499.7536 	DATA 	Keypress: b
500.5696 	DATA 	Keypress: lshift
500.5698 	DATA 	Keypress: t
502.1538 	DATA 	Keypress: a
502.1699 	DATA 	Keypress: lshift
502.1700 	DATA 	Keypress: t
503.7724 	DATA 	Keypress: lshift
503.7726 	DATA 	Keypress: t
505.3721 	DATA 	Keypress: lshift
505.3722 	DATA 	Keypress: t
506.5083 	DATA 	Keypress: a
506.9599 	DATA 	Keypress: lshift
506.9600 	DATA 	Keypress: t
508.5746 	DATA 	Keypress: lshift
508.5747 	DATA 	Keypress: t
508.6248 	DATA 	Keypress: a
510.1603 	DATA 	Keypress: lshift
510.1604 	DATA 	Keypress: t
511.7598 	DATA 	Keypress: lshift
511.7599 	DATA 	Keypress: t
512.6129 	DATA 	Keypress: c
513.3630 	DATA 	Keypress: c
513.3632 	DATA 	Keypress: lshift
513.3632 	DATA 	Keypress: t
514.9624 	DATA 	Keypress: lshift
514.9625 	DATA 	Keypress: t
515.5131 	DATA 	Keypress: a
516.5634 	DATA 	Keypress: lshift
516.5635 	DATA 	Keypress: t
518.1647 	DATA 	Keypress: lshift
518.1648 	DATA 	Keypress: t
519.7496 	DATA 	Keypress: a
519.7658 	DATA 	Keypress: lshift
519.7659 	DATA 	Keypress: t
521.3668 	DATA 	Keypress: lshift
521.3669 	DATA 	Keypress: t
521.5838 	DATA 	Keypress: a
522.8033 	DATA 	Keypress: a
522.9690 	DATA 	Keypress: lshift
522.9691 	DATA 	Keypress: t
524.5695 	DATA 	Keypress: lshift
524.5696 	DATA 	Keypress: t
526.1706 	DATA 	Keypress: lshift
526.1707 	DATA 	Keypress: t
526.8897 	DATA 	Keypress: a
527.7719 	DATA 	Keypress: lshift
527.7720 	DATA 	Keypress: t
529.1556 	DATA 	Keypress: a
529.3725 	DATA 	Keypress: lshift
529.3726 	DATA 	Keypress: t
530.1407 	DATA 	Keypress: a
530.9739 	DATA 	Keypress: lshift
530.9740 	DATA 	Keypress: t
532.5601 	DATA 	Keypress: lshift
532.5602 	DATA 	Keypress: t
534.1596 	DATA 	Keypress: lshift
534.1597 	DATA 	Keypress: t
534.9944 	DATA 	Keypress: a
535.7611 	DATA 	Keypress: lshift
535.7613 	DATA 	Keypress: t
537.0619 	DATA 	Keypress: a
537.3623 	DATA 	Keypress: lshift
537.3624 	DATA 	Keypress: t
538.9631 	DATA 	Keypress: lshift
538.9632 	DATA 	Keypress: t
540.5719 	DATA 	Keypress: lshift
540.5722 	DATA 	Keypress: t
540.8486 	DATA 	Keypress: a
542.1656 	DATA 	Keypress: lshift
542.1657 	DATA 	Keypress: t
543.7665 	DATA 	Keypress: lshift
543.7666 	DATA 	Keypress: t
544.3846 	DATA 	Keypress: a
545.3672 	DATA 	Keypress: lshift
545.3673 	DATA 	Keypress: t
546.9690 	DATA 	Keypress: lshift
546.9691 	DATA 	Keypress: t
548.5695 	DATA 	Keypress: lshift
548.5696 	DATA 	Keypress: t
549.2886 	DATA 	Keypress: a
550.1713 	DATA 	Keypress: lshift
550.1714 	DATA 	Keypress: t
551.7721 	DATA 	Keypress: lshift
551.7722 	DATA 	Keypress: t
551.9412 	DATA 	Keypress: a
553.3734 	DATA 	Keypress: lshift
553.3735 	DATA 	Keypress: t
554.9601 	DATA 	Keypress: lshift
554.9602 	DATA 	Keypress: t
556.0094 	DATA 	Keypress: a
556.5588 	DATA 	Keypress: lshift
556.5589 	DATA 	Keypress: t
557.9938 	DATA 	Keypress: a
558.1609 	DATA 	Keypress: lshift
558.1610 	DATA 	Keypress: t
559.7623 	DATA 	Keypress: lshift
559.7624 	DATA 	Keypress: t
560.7964 	DATA 	Keypress: a
561.3629 	DATA 	Keypress: lshift
561.3630 	DATA 	Keypress: t
561.8795 	DATA 	Keypress: a
562.9630 	DATA 	Keypress: lshift
562.9631 	DATA 	Keypress: t
564.1673 	DATA 	Keypress: a
564.5640 	DATA 	Keypress: lshift
564.5641 	DATA 	Keypress: t
566.1659 	DATA 	Keypress: lshift
566.1660 	DATA 	Keypress: t
566.9496 	DATA 	Keypress: a
567.4501 	DATA 	Keypress: a
567.7666 	DATA 	Keypress: lshift
567.7667 	DATA 	Keypress: t
568.2844 	DATA 	Keypress: a
569.3681 	DATA 	Keypress: lshift
569.3682 	DATA 	Keypress: t
570.9365 	DATA 	Keypress: lshift
570.9366 	DATA 	Keypress: b
570.9717 	DATA 	Keypress: lshift
570.9720 	DATA 	Keypress: t
572.5717 	DATA 	Keypress: lshift
572.5719 	DATA 	Keypress: t
574.1736 	DATA 	Keypress: lshift
574.1739 	DATA 	Keypress: t
575.7725 	DATA 	Keypress: lshift
575.7726 	DATA 	Keypress: t
576.1901 	DATA 	Keypress: c
577.3738 	DATA 	Keypress: lshift
577.3739 	DATA 	Keypress: t
578.3256 	DATA 	Keypress: lshift
578.3257 	DATA 	Keypress: c
578.9586 	DATA 	Keypress: lshift
578.9587 	DATA 	Keypress: t
580.5612 	DATA 	Keypress: lshift
580.5613 	DATA 	Keypress: t
582.1606 	DATA 	Keypress: lshift
582.1607 	DATA 	Keypress: t
583.7615 	DATA 	Keypress: lshift
583.7616 	DATA 	Keypress: t
584.2151 	DATA 	Keypress: c
585.3627 	DATA 	Keypress: lshift
585.3628 	DATA 	Keypress: t
586.8148 	DATA 	Keypress: a
586.9644 	DATA 	Keypress: lshift
586.9645 	DATA 	Keypress: t
588.5653 	DATA 	Keypress: lshift
588.5654 	DATA 	Keypress: t
590.1664 	DATA 	Keypress: lshift
590.1665 	DATA 	Keypress: t
591.6848 	DATA 	Keypress: a
