RunNum,SetNum,BattleNum,FirstStim,SecondStim,Outcome,OutcomeNum,Tone,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,trigger.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,wait.started,firststim_image.started,firststim_resp.started,firststim_resp.keys,firststim_resp.rt,isi_stim,isi_stim.started,isi_stim.stopped,secondstim_image.started,secondstim_resp.started,secondstim_resp.keys,secondstim_resp.rt,isi_outcome,isi_outcome.started,isi_outcome.stopped,outcome_image.started,tone.started,tone.stopped,jitter_iti,iti.started,iti.stopped,outcome_image.stopped,completion_prompt.started,completion_prompt_resp.started,completion_prompt_resp.keys,completion_prompt_resp.rt,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.250756692839786,11.250756692839786,t,34.02872915705666,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,5,5,img/fist.png,img/grizzly.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,0,0,6,,,,,45.31230503122788,50.33612866210751,50.33612866210751,c,2.727416759589687,2.0,53.084619329543784,55.0908088372089,55.0908088372089,55.0908088372089,c,0.9916714713908732,0.25,56.10344783437904,56.35539236664772,56.35539236664772,56.537105472176336,57.83804538985714,2.0,57.85475563816726,59.85833736055065,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,4,2,img/grizzly.png,img/stick.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,1,1,24,,,,,,59.85833736055065,59.85833736055065,c,0.6941418984206393,0.5,60.573445931542665,61.074893895071,61.074893895071,61.074893895071,c,0.628525722422637,0.25,61.724006556905806,61.976292706793174,61.976292706793174,62.157951767905615,63.45847099251114,0.5,63.475223054061644,63.97764609265141,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,4,35,img/grizzly.png,img/gun.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,2,2,23,,,,,,63.97764609265141,63.97764609265141,c,0.7896147685823962,1.5,64.79320900642779,66.29502560989931,66.29502560989931,66.29502560989931,a,1.063509012805298,0.25,67.37810638034716,67.63036949024536,67.63036949024536,67.81172647152562,69.11260153586045,2.0,69.12955413071904,71.13182996935211,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,7,15,img/gun.png,img/cat.png,img/won.png,1,img/Silent.wav,0,3,3,26,,,,,,71.13182996935211,71.13182996935211,a,1.1757933932822198,1.0,72.33144841587637,73.33454146294389,73.33454146294389,73.33454146294389,a,0.5774560270365328,0.25,73.93262026936281,74.22746696393006,74.22746696393006,74.36670884024352,75.67271186609287,2.0,75.6859558763681,77.68675146705937,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,6,14,img/stick.png,img/cat.png,img/won.png,1,img/Silent.wav,0,4,4,35,,,,,,77.68675146705937,77.68675146705937,c,2.0735149092506617,1.5,79.78723396989517,81.29062639456242,81.29062639456242,81.29062639456242,a,0.5407524745678529,0.25,81.85535553109366,82.1471791517688,82.1471791517688,82.28894433332607,83.59254664951004,1.0,83.60687752137892,84.60836544935592,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,6,22,img/stick.png,img/goose.png,img/won.png,1,img/Silent.wav,0,5,5,36,,,,,,84.60836544935592,84.60836544935592,c,1.197107372339815,1.0,85.82433887326624,86.82670288963709,86.82670288963709,86.82670288963709,a,1.6436726648826152,0.25,88.49378930125386,88.78451326035429,88.78451326035429,88.92716306366492,90.23297494300641,1.0,90.24624369991943,91.26368070323952,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,5,29,img/fist.png,img/lion.png,img/won.png,1,img/Silent.wav,0,6,6,8,,,,,,91.26368070323952,91.26368070323952,c,1.1526148819830269,1.0,92.44597563962452,93.44902545120567,93.44902545120567,93.44902545120567,a,1.7313452195376158,0.25,95.1985324381385,95.48923563270364,95.48923563270364,95.63184362277389,96.93457354826387,1.0,96.94960955751594,97.95199803612195,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,8,8,img/grenade.png,img/grizzly.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,7,7,15,,,,,,97.95199803612195,97.95199803612195,c,1.8714016019366682,0.5,99.85158323100768,100.35374372755177,100.35374372755177,100.35374372755177,a,2.0588631842983887,0.25,102.43660974269733,102.69030246941838,102.69030246941838,102.87023950484581,104.17135862249415,2.0,104.18779807980172,106.1918889574008,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,3,26,img/lion.png,img/stick.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,8,8,34,,,,,,106.1918889574008,106.1918889574008,c,0.6194764120737091,2.0,106.83996510435827,108.84240705845878,108.84240705845878,108.84240705845878,c,1.0790095194242895,0.25,109.94236077938695,110.19383370305877,110.19383370305877,110.37548394629266,111.67656238842756,1.0,111.69325812999159,112.69487718690652,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,6,38,img/stick.png,img/grizzly.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,9,9,38,,,,,,112.69487718690652,112.69487718690652,c,0.8103993966942653,2.0,113.5280716639245,115.53241114597768,115.53241114597768,115.53241114597768,c,0.81593155360315,0.25,116.37995299266186,116.6319507160224,116.6319507160224,116.81360750156455,118.11459236138035,2.0,118.13120788976084,120.13592966482975,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
