3.5636 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
200.6653 	DATA 	Keypress: a
200.6657 	DATA 	Keypress: lshift
200.6659 	DATA 	Keypress: t
202.2632 	DATA 	Keypress: lshift
202.2633 	DATA 	Keypress: t
203.2148 	DATA 	Keypress: lshift
203.2149 	DATA 	Keypress: a
203.8487 	DATA 	Keypress: lshift
203.8488 	DATA 	Keypress: t
205.4516 	DATA 	Keypress: lshift
205.4518 	DATA 	Keypress: t
207.0520 	DATA 	Keypress: lshift
207.0521 	DATA 	Keypress: t
207.9344 	DATA 	Keypress: lshift
207.9345 	DATA 	Keypress: a
208.6511 	DATA 	Keypress: lshift
208.6512 	DATA 	Keypress: t
209.3190 	DATA 	Keypress: lshift
209.3191 	DATA 	Keypress: a
210.2522 	DATA 	Keypress: lshift
210.2523 	DATA 	Keypress: t
211.8579 	DATA 	Keypress: lshift
211.8580 	DATA 	Keypress: t
212.6211 	DATA 	Keypress: lshift
212.6212 	DATA 	Keypress: a
213.4546 	DATA 	Keypress: lshift
213.4547 	DATA 	Keypress: t
214.8397 	DATA 	Keypress: lshift
214.8398 	DATA 	Keypress: a
215.0558 	DATA 	Keypress: lshift
215.0559 	DATA 	Keypress: t
216.6566 	DATA 	Keypress: lshift
216.6567 	DATA 	Keypress: t
218.2582 	DATA 	Keypress: lshift
218.2583 	DATA 	Keypress: t
219.8599 	DATA 	Keypress: lshift
219.8602 	DATA 	Keypress: t
220.8798 	DATA 	Keypress: c
221.4626 	DATA 	Keypress: lshift
221.4628 	DATA 	Keypress: t
223.0627 	DATA 	Keypress: lshift
223.0630 	DATA 	Keypress: t
223.3464 	DATA 	Keypress: c
224.6640 	DATA 	Keypress: lshift
224.6642 	DATA 	Keypress: t
226.2494 	DATA 	Keypress: lshift
226.2495 	DATA 	Keypress: t
227.8499 	DATA 	Keypress: lshift
227.8500 	DATA 	Keypress: t
228.5684 	DATA 	Keypress: c
229.4524 	DATA 	Keypress: lshift
229.4525 	DATA 	Keypress: t
231.0509 	DATA 	Keypress: lshift
231.0510 	DATA 	Keypress: t
232.2189 	DATA 	Keypress: lshift
232.2190 	DATA 	Keypress: a
232.6518 	DATA 	Keypress: lshift
232.6519 	DATA 	Keypress: t
234.2532 	DATA 	Keypress: lshift
234.2533 	DATA 	Keypress: t
235.4731 	DATA 	Keypress: lshift
235.4733 	DATA 	Keypress: a
235.8550 	DATA 	Keypress: lshift
235.8551 	DATA 	Keypress: t
237.2385 	DATA 	Keypress: lshift
237.2386 	DATA 	Keypress: a
237.4551 	DATA 	Keypress: lshift
237.4552 	DATA 	Keypress: t
239.0561 	DATA 	Keypress: lshift
239.0562 	DATA 	Keypress: t
240.6573 	DATA 	Keypress: lshift
240.6574 	DATA 	Keypress: t
242.2584 	DATA 	Keypress: lshift
242.2585 	DATA 	Keypress: t
242.4761 	DATA 	Keypress: c
243.7436 	DATA 	Keypress: lshift
243.7437 	DATA 	Keypress: a
243.8597 	DATA 	Keypress: lshift
243.8598 	DATA 	Keypress: t
245.4609 	DATA 	Keypress: lshift
245.4610 	DATA 	Keypress: t
247.0625 	DATA 	Keypress: lshift
247.0627 	DATA 	Keypress: t
248.5972 	DATA 	Keypress: c
248.6637 	DATA 	Keypress: lshift
248.6638 	DATA 	Keypress: t
250.2487 	DATA 	Keypress: lshift
250.2488 	DATA 	Keypress: t
250.5647 	DATA 	Keypress: lshift
250.5648 	DATA 	Keypress: a
251.8509 	DATA 	Keypress: lshift
251.8510 	DATA 	Keypress: t
253.4507 	DATA 	Keypress: lshift
253.4508 	DATA 	Keypress: t
255.0509 	DATA 	Keypress: lshift
255.0510 	DATA 	Keypress: t
255.8857 	DATA 	Keypress: c
256.6524 	DATA 	Keypress: lshift
256.6525 	DATA 	Keypress: t
257.9034 	DATA 	Keypress: lshift
257.9036 	DATA 	Keypress: a
258.2536 	DATA 	Keypress: lshift
258.2537 	DATA 	Keypress: t
259.8550 	DATA 	Keypress: lshift
259.8552 	DATA 	Keypress: t
261.4557 	DATA 	Keypress: lshift
261.4558 	DATA 	Keypress: t
262.4905 	DATA 	Keypress: c
263.0569 	DATA 	Keypress: lshift
263.0570 	DATA 	Keypress: t
264.6578 	DATA 	Keypress: lshift
264.6579 	DATA 	Keypress: t
266.0260 	DATA 	Keypress: c
266.2607 	DATA 	Keypress: lshift
266.2610 	DATA 	Keypress: t
267.8598 	DATA 	Keypress: lshift
267.8600 	DATA 	Keypress: t
269.4637 	DATA 	Keypress: lshift
269.4639 	DATA 	Keypress: t
270.4461 	DATA 	Keypress: lshift
270.4462 	DATA 	Keypress: a
271.0636 	DATA 	Keypress: lshift
271.0638 	DATA 	Keypress: t
272.0163 	DATA 	Keypress: lshift
272.0165 	DATA 	Keypress: a
272.6638 	DATA 	Keypress: lshift
272.6639 	DATA 	Keypress: t
274.2485 	DATA 	Keypress: lshift
274.2486 	DATA 	Keypress: t
275.6996 	DATA 	Keypress: c
275.8494 	DATA 	Keypress: lshift
275.8495 	DATA 	Keypress: t
277.4509 	DATA 	Keypress: lshift
277.4510 	DATA 	Keypress: t
277.9846 	DATA 	Keypress: c
279.0514 	DATA 	Keypress: lshift
279.0515 	DATA 	Keypress: t
280.6529 	DATA 	Keypress: lshift
280.6530 	DATA 	Keypress: t
282.2535 	DATA 	Keypress: lshift
282.2537 	DATA 	Keypress: t
283.8544 	DATA 	Keypress: lshift
283.8546 	DATA 	Keypress: t
284.4408 	DATA 	Keypress: lshift
284.4410 	DATA 	Keypress: a
285.4560 	DATA 	Keypress: lshift
285.4561 	DATA 	Keypress: t
285.6401 	DATA 	Keypress: lshift
285.6402 	DATA 	Keypress: a
287.0572 	DATA 	Keypress: lshift
287.0573 	DATA 	Keypress: t
288.6584 	DATA 	Keypress: lshift
288.6585 	DATA 	Keypress: t
290.2605 	DATA 	Keypress: lshift
290.2607 	DATA 	Keypress: t
291.8620 	DATA 	Keypress: lshift
291.8622 	DATA 	Keypress: t
292.3809 	DATA 	Keypress: c
293.4618 	DATA 	Keypress: lshift
293.4619 	DATA 	Keypress: t
294.5632 	DATA 	Keypress: lshift
294.5633 	DATA 	Keypress: a
295.1172 	DATA 	Keypress: lshift
295.1173 	DATA 	Keypress: t
296.6476 	DATA 	Keypress: lshift
296.6488 	DATA 	Keypress: t
298.2514 	DATA 	Keypress: lshift
298.2515 	DATA 	Keypress: t
299.8504 	DATA 	Keypress: lshift
299.8505 	DATA 	Keypress: t
299.8672 	DATA 	Keypress: lshift
299.8673 	DATA 	Keypress: a
301.4512 	DATA 	Keypress: lshift
301.4513 	DATA 	Keypress: t
302.6691 	DATA 	Keypress: lshift
302.6692 	DATA 	Keypress: a
303.0523 	DATA 	Keypress: lshift
303.0524 	DATA 	Keypress: t
304.6674 	DATA 	Keypress: lshift
304.6675 	DATA 	Keypress: t
305.8719 	DATA 	Keypress: lshift
305.8721 	DATA 	Keypress: a
306.2544 	DATA 	Keypress: lshift
306.2545 	DATA 	Keypress: t
307.8553 	DATA 	Keypress: lshift
307.8554 	DATA 	Keypress: t
308.0395 	DATA 	Keypress: lshift
308.0396 	DATA 	Keypress: a
309.4564 	DATA 	Keypress: lshift
309.4565 	DATA 	Keypress: t
311.0578 	DATA 	Keypress: lshift
311.0579 	DATA 	Keypress: t
312.6595 	DATA 	Keypress: lshift
312.6596 	DATA 	Keypress: t
312.7956 	DATA 	Keypress: c
314.2619 	DATA 	Keypress: lshift
314.2621 	DATA 	Keypress: t
315.0614 	DATA 	Keypress: lshift
315.0615 	DATA 	Keypress: a
315.8614 	DATA 	Keypress: lshift
315.8615 	DATA 	Keypress: t
317.4629 	DATA 	Keypress: lshift
317.4630 	DATA 	Keypress: t
319.0635 	DATA 	Keypress: lshift
319.0636 	DATA 	Keypress: t
319.2474 	DATA 	Keypress: c
320.6483 	DATA 	Keypress: lshift
320.6485 	DATA 	Keypress: t
321.3845 	DATA 	Keypress: lshift
321.3846 	DATA 	Keypress: a
322.2490 	DATA 	Keypress: lshift
322.2491 	DATA 	Keypress: t
323.8511 	DATA 	Keypress: lshift
323.8512 	DATA 	Keypress: t
324.5512 	DATA 	Keypress: c
325.4512 	DATA 	Keypress: lshift
325.4514 	DATA 	Keypress: t
325.8693 	DATA 	Keypress: lshift
325.8694 	DATA 	Keypress: a
327.0525 	DATA 	Keypress: lshift
327.0526 	DATA 	Keypress: t
328.6540 	DATA 	Keypress: lshift
328.6541 	DATA 	Keypress: t
329.4381 	DATA 	Keypress: c
330.2550 	DATA 	Keypress: lshift
330.2551 	DATA 	Keypress: t
331.4062 	DATA 	Keypress: lshift
331.4063 	DATA 	Keypress: a
331.8563 	DATA 	Keypress: lshift
331.8564 	DATA 	Keypress: t
333.4576 	DATA 	Keypress: lshift
333.4577 	DATA 	Keypress: t
335.0585 	DATA 	Keypress: lshift
335.0586 	DATA 	Keypress: t
336.6599 	DATA 	Keypress: lshift
336.6600 	DATA 	Keypress: t
337.2428 	DATA 	Keypress: c
