3.5020 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
85.5202 	DATA 	Keypress: lshift
85.5203 	DATA 	Keypress: t
87.1209 	DATA 	Keypress: lshift
87.1210 	DATA 	Keypress: t
88.1887 	DATA 	Keypress: lshift
88.1888 	DATA 	Keypress: a
88.7217 	DATA 	Keypress: lshift
88.7218 	DATA 	Keypress: t
90.3237 	DATA 	Keypress: lshift
90.3238 	DATA 	Keypress: t
91.9245 	DATA 	Keypress: lshift
91.9246 	DATA 	Keypress: t
92.6255 	DATA 	Keypress: c
93.5108 	DATA 	Keypress: lshift
93.5109 	DATA 	Keypress: t
94.7939 	DATA 	Keypress: c
95.1107 	DATA 	Keypress: lshift
95.1109 	DATA 	Keypress: t
96.7134 	DATA 	Keypress: lshift
96.7135 	DATA 	Keypress: t
98.3138 	DATA 	Keypress: lshift
98.3139 	DATA 	Keypress: t
99.4809 	DATA 	Keypress: lshift
99.4810 	DATA 	Keypress: a
99.9138 	DATA 	Keypress: lshift
99.9139 	DATA 	Keypress: t
100.4975 	DATA 	Keypress: lshift
100.4976 	DATA 	Keypress: a
101.5148 	DATA 	Keypress: lshift
101.5149 	DATA 	Keypress: t
103.1153 	DATA 	Keypress: lshift
103.1154 	DATA 	Keypress: t
103.6834 	DATA 	Keypress: c
104.7168 	DATA 	Keypress: lshift
104.7169 	DATA 	Keypress: t
105.6682 	DATA 	Keypress: c
106.3177 	DATA 	Keypress: lshift
106.3178 	DATA 	Keypress: t
107.9199 	DATA 	Keypress: lshift
107.9200 	DATA 	Keypress: t
109.5199 	DATA 	Keypress: lshift
109.5201 	DATA 	Keypress: t
110.0879 	DATA 	Keypress: lshift
110.0880 	DATA 	Keypress: a
111.1226 	DATA 	Keypress: lshift
111.1227 	DATA 	Keypress: t
112.2230 	DATA 	Keypress: lshift
112.2231 	DATA 	Keypress: a
112.7228 	DATA 	Keypress: lshift
112.7229 	DATA 	Keypress: t
114.3241 	DATA 	Keypress: lshift
114.3242 	DATA 	Keypress: t
115.3917 	DATA 	Keypress: c
115.9112 	DATA 	Keypress: lshift
115.9113 	DATA 	Keypress: t
116.9928 	DATA 	Keypress: c
117.5280 	DATA 	Keypress: lshift
117.5282 	DATA 	Keypress: t
119.1128 	DATA 	Keypress: lshift
119.1129 	DATA 	Keypress: t
120.2118 	DATA 	Keypress: c
120.7133 	DATA 	Keypress: lshift
120.7134 	DATA 	Keypress: t
122.1976 	DATA 	Keypress: lshift
122.1977 	DATA 	Keypress: a
122.3132 	DATA 	Keypress: lshift
122.3133 	DATA 	Keypress: t
123.9139 	DATA 	Keypress: lshift
123.9140 	DATA 	Keypress: t
125.5152 	DATA 	Keypress: lshift
125.5153 	DATA 	Keypress: t
126.1663 	DATA 	Keypress: lshift
126.1664 	DATA 	Keypress: a
127.1159 	DATA 	Keypress: lshift
127.1160 	DATA 	Keypress: t
127.8177 	DATA 	Keypress: lshift
127.8178 	DATA 	Keypress: a
128.7170 	DATA 	Keypress: lshift
128.7172 	DATA 	Keypress: t
130.3184 	DATA 	Keypress: lshift
130.3185 	DATA 	Keypress: t
130.9882 	DATA 	Keypress: lshift
130.9884 	DATA 	Keypress: a
131.9196 	DATA 	Keypress: lshift
131.9197 	DATA 	Keypress: t
132.2039 	DATA 	Keypress: lshift
132.2040 	DATA 	Keypress: a
133.5219 	DATA 	Keypress: lshift
133.5222 	DATA 	Keypress: t
135.1233 	DATA 	Keypress: lshift
135.1235 	DATA 	Keypress: t
136.2091 	DATA 	Keypress: c
136.7182 	DATA 	Keypress: lshift
136.7183 	DATA 	Keypress: t
138.3242 	DATA 	Keypress: lshift
138.3243 	DATA 	Keypress: t
138.3914 	DATA 	Keypress: c
139.9112 	DATA 	Keypress: lshift
139.9113 	DATA 	Keypress: t
141.5111 	DATA 	Keypress: lshift
141.5112 	DATA 	Keypress: t
142.2275 	DATA 	Keypress: c
143.1109 	DATA 	Keypress: lshift
143.1110 	DATA 	Keypress: t
143.3787 	DATA 	Keypress: c
144.7129 	DATA 	Keypress: lshift
144.7130 	DATA 	Keypress: t
146.3131 	DATA 	Keypress: lshift
146.3132 	DATA 	Keypress: t
146.9814 	DATA 	Keypress: c
147.9148 	DATA 	Keypress: lshift
147.9149 	DATA 	Keypress: t
148.6339 	DATA 	Keypress: c
149.5153 	DATA 	Keypress: lshift
149.5154 	DATA 	Keypress: t
151.1168 	DATA 	Keypress: lshift
151.1169 	DATA 	Keypress: t
152.7177 	DATA 	Keypress: lshift
152.7178 	DATA 	Keypress: t
153.0520 	DATA 	Keypress: c
154.3198 	DATA 	Keypress: lshift
154.3199 	DATA 	Keypress: t
155.6703 	DATA 	Keypress: lshift
155.6704 	DATA 	Keypress: a
155.9255 	DATA 	Keypress: lshift
155.9257 	DATA 	Keypress: t
157.5214 	DATA 	Keypress: lshift
157.5215 	DATA 	Keypress: t
159.1225 	DATA 	Keypress: lshift
159.1226 	DATA 	Keypress: t
159.6900 	DATA 	Keypress: lshift
159.6901 	DATA 	Keypress: a
160.7237 	DATA 	Keypress: lshift
160.7238 	DATA 	Keypress: t
160.8246 	DATA 	Keypress: lshift
160.8247 	DATA 	Keypress: a
162.3250 	DATA 	Keypress: lshift
162.3251 	DATA 	Keypress: t
163.8603 	DATA 	Keypress: c
163.9106 	DATA 	Keypress: lshift
163.9107 	DATA 	Keypress: t
165.5110 	DATA 	Keypress: lshift
165.5111 	DATA 	Keypress: t
166.9120 	DATA 	Keypress: c
167.1128 	DATA 	Keypress: lshift
167.1129 	DATA 	Keypress: t
168.7137 	DATA 	Keypress: lshift
168.7138 	DATA 	Keypress: t
169.9017 	DATA 	Keypress: lshift
169.9018 	DATA 	Keypress: a
170.3141 	DATA 	Keypress: lshift
170.3142 	DATA 	Keypress: t
171.9153 	DATA 	Keypress: lshift
171.9154 	DATA 	Keypress: t
172.0993 	DATA 	Keypress: lshift
172.0994 	DATA 	Keypress: a
173.5160 	DATA 	Keypress: lshift
173.5161 	DATA 	Keypress: t
175.1169 	DATA 	Keypress: lshift
175.1171 	DATA 	Keypress: t
176.5522 	DATA 	Keypress: c
176.7187 	DATA 	Keypress: lshift
176.7188 	DATA 	Keypress: t
177.8699 	DATA 	Keypress: c
178.3195 	DATA 	Keypress: lshift
178.3196 	DATA 	Keypress: t
179.9209 	DATA 	Keypress: lshift
179.9210 	DATA 	Keypress: t
180.7577 	DATA 	Keypress: c
181.5227 	DATA 	Keypress: lshift
181.5228 	DATA 	Keypress: t
183.1232 	DATA 	Keypress: lshift
183.1233 	DATA 	Keypress: t
183.2908 	DATA 	Keypress: c
184.7259 	DATA 	Keypress: lshift
184.7261 	DATA 	Keypress: t
186.3110 	DATA 	Keypress: lshift
186.3111 	DATA 	Keypress: t
187.8603 	DATA 	Keypress: lshift
187.8604 	DATA 	Keypress: a
187.9107 	DATA 	Keypress: lshift
187.9108 	DATA 	Keypress: t
189.3451 	DATA 	Keypress: lshift
189.3452 	DATA 	Keypress: a
189.5111 	DATA 	Keypress: lshift
189.5112 	DATA 	Keypress: t
191.1132 	DATA 	Keypress: lshift
191.1133 	DATA 	Keypress: t
192.7132 	DATA 	Keypress: lshift
192.7133 	DATA 	Keypress: t
192.9832 	DATA 	Keypress: c
194.1151 	DATA 	Keypress: lshift
194.1152 	DATA 	Keypress: a
194.3150 	DATA 	Keypress: lshift
194.3151 	DATA 	Keypress: t
195.9161 	DATA 	Keypress: lshift
195.9162 	DATA 	Keypress: t
197.1836 	DATA 	Keypress: c
197.5167 	DATA 	Keypress: lshift
197.5168 	DATA 	Keypress: t
198.7512 	DATA 	Keypress: lshift
198.7513 	DATA 	Keypress: a
199.1173 	DATA 	Keypress: lshift
199.1174 	DATA 	Keypress: t
200.7192 	DATA 	Keypress: lshift
200.7193 	DATA 	Keypress: t
202.3206 	DATA 	Keypress: lshift
202.3207 	DATA 	Keypress: t
203.2880 	DATA 	Keypress: lshift
203.2881 	DATA 	Keypress: a
203.9214 	DATA 	Keypress: lshift
203.9215 	DATA 	Keypress: t
204.6222 	DATA 	Keypress: lshift
204.6223 	DATA 	Keypress: a
205.5226 	DATA 	Keypress: lshift
205.5227 	DATA 	Keypress: t
207.1240 	DATA 	Keypress: lshift
207.1241 	DATA 	Keypress: t
208.0102 	DATA 	Keypress: lshift
208.0103 	DATA 	Keypress: a
208.7248 	DATA 	Keypress: lshift
208.7249 	DATA 	Keypress: t
209.0585 	DATA 	Keypress: lshift
209.0586 	DATA 	Keypress: a
210.3109 	DATA 	Keypress: lshift
210.3110 	DATA 	Keypress: t
211.9108 	DATA 	Keypress: lshift
211.9109 	DATA 	Keypress: t
212.3612 	DATA 	Keypress: c
213.5124 	DATA 	Keypress: lshift
213.5125 	DATA 	Keypress: t
213.7292 	DATA 	Keypress: c
215.1131 	DATA 	Keypress: lshift
215.1132 	DATA 	Keypress: t
216.7137 	DATA 	Keypress: lshift
216.7138 	DATA 	Keypress: t
217.5815 	DATA 	Keypress: c
218.3152 	DATA 	Keypress: lshift
218.3153 	DATA 	Keypress: t
219.9154 	DATA 	Keypress: lshift
219.9156 	DATA 	Keypress: t
220.3004 	DATA 	Keypress: lshift
220.3005 	DATA 	Keypress: a
221.5168 	DATA 	Keypress: lshift
221.5169 	DATA 	Keypress: t
223.1192 	DATA 	Keypress: lshift
223.1193 	DATA 	Keypress: t
224.5034 	DATA 	Keypress: c
224.7198 	DATA 	Keypress: lshift
224.7199 	DATA 	Keypress: t
225.7382 	DATA 	Keypress: lshift
225.7383 	DATA 	Keypress: a
226.3214 	DATA 	Keypress: lshift
226.3216 	DATA 	Keypress: t
227.9241 	DATA 	Keypress: lshift
227.9244 	DATA 	Keypress: t
229.5243 	DATA 	Keypress: lshift
229.5245 	DATA 	Keypress: t
229.8262 	DATA 	Keypress: c
231.1112 	DATA 	Keypress: lshift
231.1113 	DATA 	Keypress: t
232.0094 	DATA 	Keypress: c
232.7111 	DATA 	Keypress: lshift
232.7112 	DATA 	Keypress: t
234.3106 	DATA 	Keypress: lshift
234.3107 	DATA 	Keypress: t
235.7778 	DATA 	Keypress: c
235.9110 	DATA 	Keypress: lshift
235.9111 	DATA 	Keypress: t
237.5136 	DATA 	Keypress: lshift
237.5137 	DATA 	Keypress: t
238.3133 	DATA 	Keypress: lshift
238.3134 	DATA 	Keypress: a
239.1130 	DATA 	Keypress: lshift
239.1131 	DATA 	Keypress: t
240.7153 	DATA 	Keypress: lshift
240.7154 	DATA 	Keypress: t
242.0332 	DATA 	Keypress: lshift
242.0333 	DATA 	Keypress: a
242.3157 	DATA 	Keypress: lshift
242.3158 	DATA 	Keypress: t
243.7336 	DATA 	Keypress: lshift
243.7337 	DATA 	Keypress: a
243.9167 	DATA 	Keypress: lshift
243.9168 	DATA 	Keypress: t
245.5177 	DATA 	Keypress: lshift
245.5178 	DATA 	Keypress: t
247.1199 	DATA 	Keypress: lshift
247.1200 	DATA 	Keypress: t
248.2703 	DATA 	Keypress: lshift
248.2704 	DATA 	Keypress: a
248.7218 	DATA 	Keypress: lshift
248.7220 	DATA 	Keypress: t
249.1540 	DATA 	Keypress: lshift
249.1541 	DATA 	Keypress: a
250.3216 	DATA 	Keypress: lshift
250.3217 	DATA 	Keypress: t
251.9263 	DATA 	Keypress: lshift
251.9264 	DATA 	Keypress: t
253.5236 	DATA 	Keypress: lshift
253.5237 	DATA 	Keypress: t
254.3096 	DATA 	Keypress: c
255.1101 	DATA 	Keypress: lshift
255.1103 	DATA 	Keypress: t
255.9104 	DATA 	Keypress: c
256.7098 	DATA 	Keypress: lshift
256.7099 	DATA 	Keypress: t
258.3131 	DATA 	Keypress: lshift
258.3132 	DATA 	Keypress: t
259.6117 	DATA 	Keypress: c
259.9121 	DATA 	Keypress: lshift
259.9122 	DATA 	Keypress: t
261.2461 	DATA 	Keypress: c
261.5160 	DATA 	Keypress: lshift
261.5161 	DATA 	Keypress: t
263.1141 	DATA 	Keypress: lshift
263.1142 	DATA 	Keypress: t
264.7148 	DATA 	Keypress: lshift
264.7149 	DATA 	Keypress: t
264.7491 	DATA 	Keypress: lshift
264.7492 	DATA 	Keypress: a
266.0840 	DATA 	Keypress: lshift
266.0841 	DATA 	Keypress: a
266.3162 	DATA 	Keypress: lshift
266.3163 	DATA 	Keypress: t
267.9173 	DATA 	Keypress: lshift
267.9174 	DATA 	Keypress: t
269.5184 	DATA 	Keypress: lshift
269.5185 	DATA 	Keypress: t
269.9370 	DATA 	Keypress: lshift
269.9371 	DATA 	Keypress: a
271.1197 	DATA 	Keypress: lshift
271.1198 	DATA 	Keypress: t
271.6701 	DATA 	Keypress: lshift
271.6702 	DATA 	Keypress: a
272.7202 	DATA 	Keypress: lshift
272.7203 	DATA 	Keypress: t
274.3222 	DATA 	Keypress: lshift
274.3223 	DATA 	Keypress: t
275.9242 	DATA 	Keypress: lshift
275.9244 	DATA 	Keypress: t
276.2262 	DATA 	Keypress: lshift
276.2263 	DATA 	Keypress: a
277.5247 	DATA 	Keypress: lshift
277.5248 	DATA 	Keypress: t
277.7249 	DATA 	Keypress: lshift
277.7250 	DATA 	Keypress: a
279.1108 	DATA 	Keypress: lshift
279.1109 	DATA 	Keypress: t
280.7115 	DATA 	Keypress: lshift
280.7116 	DATA 	Keypress: t
282.3119 	DATA 	Keypress: lshift
282.3120 	DATA 	Keypress: t
282.3939 	DATA 	Keypress: c
