RunNumA,SetNumA,BattleNumA,FirstStimA,SecondStimA,ConfidenceA,OutcomeA,OutcomeNumA,ToneA,RunNumH,SetNumH,BattleNumH,FirstStimH,SecondStimH,ConfidenceH,OutcomeH,OutcomeNumH,ToneH,RunNumL,SetNumL,BattleNumL,FirstStimL,SecondStimL,ConfidenceL,OutcomeL,OutcomeNumL,ToneL,FullLoop.thisRepN,FullLoop.thisTrialN,FullLoop.thisN,FullLoop.thisIndex,loopA.thisRepN,loopA.thisTrialN,loopA.thisN,loopA.thisIndex,loop1.thisRepN,loop1.thisTrialN,loop1.thisN,loop1.thisIndex,loopH.thisRepN,loopH.thisTrialN,loopH.thisN,loopH.thisIndex,loop2.thisRepN,loop2.thisTrialN,loop2.thisN,loop2.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trigger_image.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,wait.started,firststim_img_loop1.started,isi_conf_stim1_loop1.started,conf_img_stim1_loop1.started,conf_resp_stim1_loop1.started,conf_resp_stim1_loop1.keys,conf_resp_stim1_loop1.rt,isi_stim_1,isi_stim_loop1.started,isi_stim_loop1.stopped,secondstim_img_loop1.started,isi_conf_stim2_loop1.started,conf_img_stim2_loop1.started,conf_resp_stim2_loop1.started,conf_resp_stim2_loop1.keys,conf_resp_stim2_loop1.rt,isi_outcome.started,outcome_img_loop1.started,Tone_loop1.started,Tone_loop1.stopped,jitter_iti_1,iti_loop1.started,iti_loop1.stopped,firststim_img_loop2.started,isi_conf_stim1_loop2.started,conf_img_stim1_loop2.started,conf_resp_stim1_loop2.started,conf_resp_stim1_loop2.keys,conf_resp_stim1_loop2.rt,isi_stim_2,isi_stim_loop2.started,isi_stim_loop2.stopped,secondstim_img_loop2.started,isi_conf_loop2.started,conf_img_stim2_loop2.started,conf_resp_stim2_loop2.started,conf_resp_stim2_loop2.keys,conf_resp_stim2_loop2.rt,outcome_image_loop2.started,Tone_loop2.started,Tone_loop2.stopped,jitter_iti_2,iti_loop2.started,iti_loop2.stopped,firststim_img_loop3.started,isi_conf_stim1_loop3.started,conf_img_stim1_loop3.started,conf_resp_stim1_loop3.started,conf_resp_stim1_loop3.keys,conf_resp_stim1_loop3.rt,isi_stim_3,isi_stim_loop3.started,isi_stim_loop3.stopped,secondstim_img_loop3.started,isi_conf_stim2_loop3.started,conf_img_stim2_loop3.started,conf_resp_stim2_loop3.started,conf_resp_stim2_loop3.keys,conf_resp_stim2_loop3.rt,outcome_img_loop3.started,Tone_loop3.started,Tone_loop3.stopped,jitter_iti_3,iti_loop3.started,iti_loop3.stopped,completion_prompt.started,completion_prompt_resp.started,completion_prompt_resp.keys,completion_prompt_resp.rt,participant,run,date,expName,psychopyVersion,frameRate,
1,1,49,img/Agent_AM.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,111.54310738889035,112.54164193186443,112.79402564605698,112.79402564605698,['b'],[0.35738717450294644],0.5,113.1753149580909,113.6779939965345,113.6779939965345,114.67672423727345,114.92898734705523,114.92898734705523,['a'],[0.3040311159566045],115.26018573646434,115.51535899576265,115.69388126216363,116.99510329170153,1.0,117.01163718453608,118.0146867117146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,52,img/Agent_AM.png,img/HM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,3,,,,,,,,,,,,,,,,,,,,,,118.0146867117146,119.01399010769092,119.26523832022212,119.26523832022212,['b'],[0.414769257302396],0.5,119.69705034128856,120.2018530407222,120.2018530407222,121.21430544252507,121.46689879219048,121.46689879219048,['a'],[1.3962863523047417],122.88271082227584,123.15428912115749,123.31592535281088,124.61723584448919,1.0,124.63376234169118,125.63658488239162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,55,img/Agent_AM.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,125.63658488239162,126.63506111432798,126.8874670151854,126.8874670151854,['b'],[0.2684718827949837],1.0,127.18541244568769,128.190999215818,128.190999215818,129.1870593780186,129.439124230179,129.439124230179,['b'],[0.41007962450385094],129.8708389713429,130.1726989239687,130.30428703043145,131.60658937937114,1.0,131.6219988639932,132.62568554631434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,72,img/Agent_AW.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12,12,23,,,,,,,,,,,,,,,,,,,,,,132.62568554631434,133.62373368965928,133.87640383921098,133.87640383921098,['a'],[0.30698905198369175],1.0,134.2077262463281,135.2106167691527,135.2106167691527,136.2086066013435,136.46145851083566,136.46145851083566,['a'],[0.1384748723357916],136.6257077329792,136.93680188490544,137.05931735651103,138.36522645899095,2.0,138.37852280691732,140.38700237544253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,65,img/Agent_AW.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13,13,16,,,,,,,,,,,,,,,,,,,,,,140.38700237544253,141.3958722015377,141.64805054687895,141.64805054687895,['a'],[0.4736389839090407],0.5,142.14618701022118,142.64924293733202,142.64924293733202,143.64728169399314,143.89966882159933,143.89966882159933,['a'],[0.37839679804164916],144.29768516402692,144.57181834138464,144.73153969408014,146.03266956366133,1.5,146.04953483410645,147.55230290361214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,50,img/Agent_AM.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14,14,1,,,,,,,,,,,,,,,,,,,,,,147.55230290361214,148.55086645996198,148.80323396087624,148.80323396087624,['a'],[0.5889945094240829],1.0,149.41811972658616,150.42278944840655,150.42278944840655,151.41981188568752,151.67184232000727,151.67184232000727,['a'],[0.4292016758117825],152.12005852733273,152.39043647120707,152.55372247968336,153.856323495158,1.5,153.87291399238165,155.38026218372397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,56,img/Agent_AM.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15,15,7,,,,,,,,,,,,,,,,,,,,,,155.38026218372397,156.3903699113289,156.64290466543753,156.64290466543753,['b'],[0.5066911251051351],0.5,157.1737249145517,157.67635616636835,157.67635616636835,158.67469643393997,158.92703861929476,158.92703861929476,['a'],[0.32593730790540576],159.2752675411757,159.59052197518758,159.70879097813742,161.01516912924126,1.5,161.0287667036755,162.53510710899718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,64,img/Agent_AS.png,img/AW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16,16,15,,,,,,,,,,,,,,,,,,,,,,162.53510710899718,163.54540968092624,163.7975146396784,163.7975146396784,['c'],[0.9883818732341751],1.0,164.8139014748158,165.81581891374663,165.81581891374663,166.8141068435507,167.06615434458945,167.06615434458945,['a'],[0.5311812089057639],167.63266808458138,167.9074250482954,168.08152961051093,169.38220010255463,1.5,169.39901559532154,170.9076551636681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,62,img/Agent_AS.png,img/HM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17,17,13,,,,,,,,,,,,,,,,,,,,,,170.9076551636681,171.90175465145148,172.1576703103492,172.1576703103492,['c'],[1.1323311602463946],0.5,173.3186162810307,173.82094175519887,173.82094175519887,174.8196523692459,175.07271362980828,175.07271362980828,['b'],[0.3602054483490065],175.45353247097228,175.76845154515468,175.88726781886072,177.1950406001415,1.0,177.22150358953513,178.22660964890383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,58,img/Agent_AS.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18,18,9,,,,,,,,,,,,,,,,,,,,,,178.22660964890383,179.22322163300123,179.47511866304558,179.47511866304558,['c'],[0.3019330548122525],0.5,179.806596945622,180.31460732326377,180.31460732326377,181.32464422425255,181.57657026755624,181.57657026755624,['a'],[0.35241764842066914],181.95846345473547,182.2340023558354,182.39210379829166,183.6930163524812,1.0,183.70959035190754,184.71262565685902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,60,img/Agent_AS.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19,19,11,,,,,,,,,,,,,,,,,,,,,,184.71262565685902,185.7109090356389,185.9630939232884,185.9630939232884,['c'],[1.4610665466170758],0.5,187.4467891503591,187.96484866004903,187.96484866004903,188.96421946922783,189.22025118139572,189.22025118139572,['b'],[0.9637097450904548],190.21416862483602,190.48559958161786,190.64775634622202,191.9486566692358,0.5,191.96542067744303,192.46811080933549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,59,img/Agent_AS.png,img/LW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20,20,10,,,,,,,,,,,,,,,,,,,,,,192.46811080933549,193.46745061408728,193.72155777621083,193.72155777621083,['b'],[1.0064346985891461],1.0,194.75098012387753,195.75378844235092,195.75378844235092,196.75228742987383,197.0044387531234,197.0044387531234,['a'],[0.2675354921957478],197.30239584576339,197.57158595044166,197.73584049167113,199.0385899869725,0.5,199.0552899952745,199.5633618128486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,66,img/Agent_AW.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21,21,17,,,,,,,,,,,,,,,,,,,,,,199.5633618128486,200.5717025726335,200.8099129970651,200.8099129970651,['a'],[0.5011362127261236],0.5,201.33869150513783,201.84261498739943,201.84261498739943,202.8410843926249,203.09693349152803,203.09693349152803,['a'],[0.26616390189155936],203.39050758234225,203.66168737469707,203.8237935082987,205.126223003841,2.0,205.14294377644546,207.1455455883406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,53,img/Agent_AM.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,22,22,4,,,,,,,,,,,,,,,,,,,,,,207.1455455883406,208.1436375360936,208.39586167701054,208.39586167701054,['a'],[0.27499134570825845],0.5,208.69382502755616,209.19664486590773,209.19664486590773,210.19503462687135,210.45246580487583,210.45246580487583,['a'],[0.2942664280999452],210.7790576190455,211.05059040687047,211.21228551836685,212.51309169037268,2.0,212.5299484274583,214.5340711629251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
1,1,63,img/Agent_AS.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,23,23,14,,,,,,,,,,,,,,,,,,,,,,214.5340711629251,215.53323944774456,215.78640737489332,215.78640737489332,['c'],[0.46659870352596045],0.5,216.2826773148263,216.7850775978295,216.7850775978295,217.78433548274916,218.03761804080568,218.03761804080568,['b'],[0.9777627148432657],219.03461971366778,219.34934821014758,219.4847828567261,220.78734092100058,0.5,220.80268839676864,221.32007576467004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,31,img/Agent_HM.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.29225938930176,,,,,,,221.32007576467004,222.3037071339786,222.55619467026554,222.55619467026554,['b'],[0.5628498131409287],1.5,223.13758825953119,224.64096759981476,224.64096759981476,225.63967935170513,225.89348358067218,225.89348358067218,['b'],[1.363540557678789],227.61323143786285,227.74099007092883,229.04513163655065,1.0,229.05910069530364,230.06206261366606,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,33,img/Agent_HS.png,img/HW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.56155900505837,,,,,,,230.06206261366606,231.05997564597055,231.3121337958146,231.3121337958146,['b'],[0.3679525728803128],0.5,231.71026960480958,232.2130928565748,232.2130928565748,233.21154547971673,233.46415987820365,233.46415987820365,['c'],[0.07192543463315815],233.8355590624269,233.99548293948175,235.29643616918474,1.0,235.3130320708733,236.31592714472208,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,38,img/Agent_HS.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.9835400627926,,,,,,,236.31592714472208,237.3145322300261,237.567005544086,237.567005544086,['b'],[0.3158315714681521],1.5,237.9166879763361,239.41814760211855,239.41814760211855,240.41684001183603,240.66895691724494,240.66895691724494,['c'],[0.2869505212875083],241.29804754606448,241.41740796163214,242.72491421876475,0.5,242.75205674557947,243.25642054749187,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,34,img/Agent_HS.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.25773240451235,,,,,,,243.25642054749187,244.2695283088833,244.52185684093274,244.52185684093274,['b'],[1.0810765760252252],2.0,245.63682153995614,247.64094911096618,247.64094911096618,248.63957666733768,248.89312546525616,248.89312546525616,['c'],[0.33268233528360724],249.5377646718407,249.70663460607176,251.007620831253,2.0,251.02411717746872,253.02958334318828,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
