RunNumL,SetNumL,BattleNumL,FirstStimL,SecondStimL,ConfidenceL,OutcomeL,OutcomeNumL,ToneL,RunNumA,SetNumA,BattleNumA,FirstStimA,SecondStimA,ConfidenceA,OutcomeA,OutcomeNumA,ToneA,RunNumH,SetNumH,BattleNumH,FirstStimH,SecondStimH,ConfidenceH,OutcomeH,OutcomeNumH,ToneH,FullLoop.thisRepN,FullLoop.thisTrialN,FullLoop.thisN,FullLoop.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,loop1.thisRepN,loop1.thisTrialN,loop1.thisN,loop1.thisIndex,loopA.thisRepN,loopA.thisTrialN,loopA.thisN,loopA.thisIndex,loop2.thisRepN,loop2.thisTrialN,loop2.thisN,loop2.thisIndex,loopH.thisRepN,loopH.thisTrialN,loopH.thisN,loopH.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trigger_image.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,wait.started,firststim_img_loop1.started,isi_conf_stim1_loop1.started,conf_img_stim1_loop1.started,conf_resp_stim1_loop1.started,conf_resp_stim1_loop1.keys,conf_resp_stim1_loop1.rt,isi_stim_1,isi_stim_loop1.started,isi_stim_loop1.stopped,secondstim_img_loop1.started,isi_conf_stim2_loop1.started,conf_img_stim2_loop1.started,conf_resp_stim2_loop1.started,conf_resp_stim2_loop1.keys,conf_resp_stim2_loop1.rt,isi_outcome.started,outcome_img_loop1.started,Tone_loop1.started,Tone_loop1.stopped,jitter_iti_1,iti_loop1.started,iti_loop1.stopped,firststim_img_loop2.started,isi_conf_stim1_loop2.started,conf_img_stim1_loop2.started,conf_resp_stim1_loop2.started,conf_resp_stim1_loop2.keys,conf_resp_stim1_loop2.rt,isi_stim_2,isi_stim_loop2.started,isi_stim_loop2.stopped,secondstim_img_loop2.started,isi_conf_loop2.started,conf_img_stim2_loop2.started,conf_resp_stim2_loop2.started,conf_resp_stim2_loop2.keys,conf_resp_stim2_loop2.rt,outcome_image_loop2.started,Tone_loop2.started,Tone_loop2.stopped,jitter_iti_2,iti_loop2.started,iti_loop2.stopped,firststim_img_loop3.started,isi_conf_stim1_loop3.started,conf_img_stim1_loop3.started,conf_resp_stim1_loop3.started,conf_resp_stim1_loop3.keys,conf_resp_stim1_loop3.rt,isi_stim_3,isi_stim_loop3.started,isi_stim_loop3.stopped,secondstim_img_loop3.started,isi_conf_stim2_loop3.started,conf_img_stim2_loop3.started,conf_resp_stim2_loop3.started,conf_resp_stim2_loop3.keys,conf_resp_stim2_loop3.rt,outcome_img_loop3.started,Tone_loop3.started,Tone_loop3.stopped,jitter_iti_3,iti_loop3.started,iti_loop3.stopped,completion_prompt.started,completion_prompt_resp.started,completion_prompt_resp.keys,completion_prompt_resp.rt,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,1,1,38,img/Agent_HS.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,13,,,,,,,,,,,,,,,,,,,,,509.5580370159587,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.14088383095805,506.13909666764084,506.3912457152037,506.3912457152037,['a'],[0.6584617765620351],0.5,507.07300546963234,507.5758153524948,507.5758153524948,508.5740779667394,508.82619629451074,508.82619629451074,['b'],[0.7060646649915725],509.8731307388516,509.9917883211514,511.2962521337904,1.5,511.31113937858026,512.8146117321448,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,41,img/Agent_HW.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,16,,,,,,,,,,,,,,,,,,,,,519.367041497957,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.8146117321448,513.8109367120778,514.063322132919,514.063322132919,['c'],[0.9724299535155296],1.5,515.0634353416972,516.5655790560413,516.5655790560413,517.5638615814969,517.8161241224734,517.8161241224734,['a'],[1.5208043970633298],519.6447347799549,519.8154647237155,521.1164787960006,1.0,521.1330075687729,522.1384316368494,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,43,img/Agent_HW.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,18,,,,,,,,,,,,,,,,,,,,,527.8404512197012,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.1384316368494,523.1344229636015,523.3866940378211,523.3866940378211,['c'],[0.7419942445121706],2.0,524.1519117358839,526.1556129248347,526.1556129248347,527.1539856190793,527.4063787199557,527.4063787199557,['b'],[0.40838490542955697],528.1071982324356,528.2713939221343,529.5724640298868,2.0,529.5889219761593,531.5966420783661,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,37,img/Agent_HS.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,12,,,,,,,,,,,,,,,,,,,,,535.4933819771977,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.5966420783661,532.5924482318806,532.8483701485675,532.8483701485675,['b'],[0.7405137120513245],0.5,533.608707067091,534.1111864256673,534.1111864256673,535.1100102486089,535.3620694119018,535.3620694119018,['c'],[0.11357063765171915],535.8078564648749,535.9268784202635,537.2343832267215,1.0,537.2611298070988,538.2641887208447,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,47,img/Agent_HW.png,img/LW.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,22,,,,,,,,,,,,,,,,,,,,,543.2321887391154,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.2641887208447,539.263923334307,539.5179579631658,539.5179579631658,['c'],[0.6177888041129336],0.5,540.1634121026145,540.666158554377,540.666158554377,541.6644814709434,541.9168367406819,541.9168367406819,['b'],[1.2979917949996889],543.5437252018601,543.6658177332487,544.9742805480491,1.5,544.9998111290624,546.5033406559378,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,30,img/Agent_HM.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,551.6717282579048,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.5033406559378,547.501984141185,547.7543641575612,547.7543641575612,['c'],[0.4342955040046945],1.5,548.218983697705,549.7223169580102,549.7223169580102,550.720915501006,550.9731194464257,550.9731194464257,['a'],[0.6766682016896084],551.9832379829604,552.1054656253895,553.4149202973349,2.0,553.4404761939077,555.4473751055775,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,32,img/Agent_HM.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,7,,,,,,,,,,,,,,,,,,,,,559.6773872768972,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.4473751055775,556.4584178015357,556.6987166159088,556.6987166159088,['c'],[0.5640154657885432],0.5,557.2922562604072,557.7949352989672,557.7949352989672,558.7944383748109,559.0480579993455,559.0480579993455,['c'],[0.6098363108467311],559.9894678816199,560.1110233822604,561.415694270283,0.5,561.4302720397245,561.9370573158376,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,39,img/Agent_HS.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,14,,,,,,,,,,,,,,,,,,,,,565.6647735951701,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.9370573158376,562.9463839593809,563.1987321181223,563.1987321181223,['b'],[0.3919070481788367],0.5,563.6139536418486,564.1159855696606,564.1159855696606,565.1157523252768,565.36776711524,565.36776711524,['c'],[0.27496546145994216],565.9765893822769,566.0993964377325,567.4049459741218,1.5,567.4188774861395,568.9361951652681,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,34,img/Agent_HS.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,9,,,,,,,,,,,,,,,,,,,,,573.9377371376613,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.9361951652681,569.9346412461018,570.1869731914485,570.1869731914485,['b'],[1.2811444444814697],0.5,571.4874533049297,571.9913466360886,571.9913466360886,573.0041349665262,573.2558655967005,573.2558655967005,['c'],[0.6519829890457913],574.2113500664709,574.3710398742463,575.6723509064177,1.5,575.6890739547089,577.1926654904382,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,29,img/Agent_HM.png,img/LW.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,4,,,,,,,,,,,,,,,,,,,,,582.143461180618,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.1926654904382,578.19118524238,578.4427153392462,578.4427153392462,['c'],[1.0065575784537941],1.0,579.4764723334229,580.4815815216862,580.4815815216862,581.492820484098,581.7454601981444,581.7454601981444,['a'],[0.3712481444235891],582.4573135888204,582.5771792059298,583.8847374878824,2.0,583.9110446018167,585.9182424643077,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,36,img/Agent_HS.png,img/HM.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,11,,,,,,,,,,,,,,,,,,,,,592.4341538508888,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.9182424643077,586.930090137641,587.1825185095659,587.1825185095659,['b'],[0.7954657874070108],1.5,587.9988431651145,589.500847217394,589.500847217394,590.5010380794993,590.754097064375,590.754097064375,['b'],[1.6495410349452868],592.7470957528567,592.8676465962548,594.1744619096862,1.5,594.186653476092,595.6887997504091,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,33,img/Agent_HS.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,8,,,,,,,,,,,,,,,,,,,,,600.4255696068285,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.6887997504091,596.6873948801076,596.9395999632543,596.9395999632543,['b'],[0.9622733014402911],1.0,597.9214418936754,598.9244157585781,598.9244157585781,599.9231767193414,600.175494157942,600.175494157942,['b'],[0.22201046929694712],600.6975119943963,600.8568704245612,602.1578409769572,2.0,602.1744272074429,604.1811460659374,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,46,img/Agent_HW.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,21,,,,,,,,,,,,,,,,,,,,,608.8293806482106,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.1811460659374,605.1767093039816,605.4289886271581,605.4289886271581,['c'],[0.34969352546613663],0.5,605.8103499035351,606.3132553596515,606.3132553596515,607.311521956115,607.5638977058697,607.5638977058697,['a'],[1.2310384463053197],609.1444584423443,609.2632838467601,610.565799500444,1.0,610.5809387628688,611.5833758815425,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,42,img/Agent_HW.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,17,,,,,,,,,,,,,,,,,,,,,616.9696742573287,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.5833758815425,612.5817630824167,612.8344704941846,612.8344704941846,['c'],[1.454195510596037],1.0,614.3181270367932,615.324916152982,615.324916152982,616.3346797029953,616.5867766973097,616.5867766973097,['b'],[0.35750550334341824],617.2308384820353,617.4184541762573,618.719392301864,1.0,618.7363002389902,619.7436258170055,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,40,img/Agent_HS.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,15,,,,,,,,,,,,,,,,,,,,,625.7425238798605,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.7436258170055,620.7544085308909,621.0067080495646,621.0067080495646,['b'],[0.4009253542171791],2.0,621.4399525319459,623.442073917482,623.442073917482,624.4403874472482,624.6928331702948,624.6928331702948,['c'],[1.026105158496648],626.0434818597278,626.1916135586565,,0.5,627.494545354275,628.0118101267144,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,26,img/Agent_HM.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,1,,,,,,,,,,,,,,,,,,,,,635.1316066806903,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.0118101267144,629.010353203048,629.2627007928677,629.2627007928677,['c'],[1.4801026957575232],2.0,630.7616174867144,632.7651454492006,632.7651454492006,633.7652808446437,634.0194269756321,634.0194269756321,['c'],[1.0952842836268246],635.4061062223045,635.5650453817565,636.8658307607984,2.0,636.8827037111623,638.8863608114189,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,25,img/Agent_HM.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,0,,,,,,,,,,,,,,,,,,,,,644.0045127086341,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.8863608114189,639.884801203385,640.1371692731045,640.1371692731045,['c'],[1.3346640585223213],1.0,641.5027638028841,642.5061788409948,642.5061788409948,643.5041433577426,643.756729596178,643.756729596178,['a'],[0.22385594376828521],644.2738345109392,644.4381710005458,645.7390001841122,0.5,645.7558227878762,646.2633143390995,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,1,1,31,img/Agent_HM.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,6,,,,,,,,,,,,,,,,,,,,,651.6098767019575,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.2633143390995,647.2734488045098,647.5256880209781,647.5256880209781,['c'],[0.7781044462462887],1.5,648.3257131659193,649.8306643452961,649.8306643452961,650.8262250233674,651.078467937652,651.078467937652,['a'],[0.5056224678410217],651.9248850917211,652.043844469334,653.3466815450229,1.0,653.3621900161961,654.3619220696855,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.3619220696855,654.3619220696855,a,1.9726671800017357,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
