3.5894 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
157.4259 	DATA 	Keypress: t
159.0258 	DATA 	Keypress: lshift
159.0259 	DATA 	Keypress: t
159.2599 	DATA 	Keypress: a
160.6272 	DATA 	Keypress: lshift
160.6273 	DATA 	Keypress: t
162.2287 	DATA 	Keypress: lshift
162.2288 	DATA 	Keypress: t
163.8289 	DATA 	Keypress: lshift
163.8290 	DATA 	Keypress: t
164.7996 	DATA 	Keypress: c
165.4312 	DATA 	Keypress: lshift
165.4313 	DATA 	Keypress: t
167.0318 	DATA 	Keypress: lshift
167.0319 	DATA 	Keypress: t
167.5988 	DATA 	Keypress: a
168.6328 	DATA 	Keypress: lshift
168.6329 	DATA 	Keypress: t
170.2357 	DATA 	Keypress: lshift
170.2359 	DATA 	Keypress: t
171.8363 	DATA 	Keypress: lshift
171.8365 	DATA 	Keypress: t
173.3038 	DATA 	Keypress: c
173.4386 	DATA 	Keypress: lshift
173.4388 	DATA 	Keypress: t
175.0443 	DATA 	Keypress: lshift
175.0444 	DATA 	Keypress: t
175.4385 	DATA 	Keypress: b
176.6239 	DATA 	Keypress: lshift
176.6240 	DATA 	Keypress: t
178.2274 	DATA 	Keypress: lshift
178.2275 	DATA 	Keypress: t
179.7914 	DATA 	Keypress: c
179.8249 	DATA 	Keypress: lshift
179.8250 	DATA 	Keypress: t
181.4268 	DATA 	Keypress: lshift
181.4269 	DATA 	Keypress: t
181.9436 	DATA 	Keypress: a
183.0267 	DATA 	Keypress: lshift
183.0268 	DATA 	Keypress: t
184.6281 	DATA 	Keypress: lshift
184.6282 	DATA 	Keypress: t
186.2285 	DATA 	Keypress: lshift
186.2286 	DATA 	Keypress: t
187.4327 	DATA 	Keypress: c
187.8302 	DATA 	Keypress: lshift
187.8303 	DATA 	Keypress: t
189.4308 	DATA 	Keypress: lshift
189.4309 	DATA 	Keypress: t
190.2000 	DATA 	Keypress: b
191.0320 	DATA 	Keypress: lshift
191.0321 	DATA 	Keypress: t
192.6344 	DATA 	Keypress: lshift
192.6346 	DATA 	Keypress: t
194.2347 	DATA 	Keypress: lshift
194.2348 	DATA 	Keypress: t
194.7361 	DATA 	Keypress: b
195.8356 	DATA 	Keypress: lshift
195.8357 	DATA 	Keypress: t
197.2873 	DATA 	Keypress: a
197.4375 	DATA 	Keypress: lshift
197.4376 	DATA 	Keypress: t
199.0226 	DATA 	Keypress: lshift
199.0228 	DATA 	Keypress: t
200.2392 	DATA 	Keypress: a
200.6229 	DATA 	Keypress: lshift
200.6230 	DATA 	Keypress: t
201.3237 	DATA 	Keypress: a
202.2240 	DATA 	Keypress: lshift
202.2241 	DATA 	Keypress: t
203.3759 	DATA 	Keypress: a
203.8248 	DATA 	Keypress: lshift
203.8249 	DATA 	Keypress: t
205.4268 	DATA 	Keypress: lshift
205.4269 	DATA 	Keypress: t
207.0275 	DATA 	Keypress: lshift
207.0276 	DATA 	Keypress: t
208.6278 	DATA 	Keypress: lshift
208.6279 	DATA 	Keypress: t
208.6784 	DATA 	Keypress: a
210.2292 	DATA 	Keypress: lshift
210.2293 	DATA 	Keypress: t
210.7643 	DATA 	Keypress: a
211.8304 	DATA 	Keypress: lshift
211.8305 	DATA 	Keypress: t
213.4320 	DATA 	Keypress: lshift
213.4321 	DATA 	Keypress: t
215.0336 	DATA 	Keypress: lshift
215.0338 	DATA 	Keypress: t
216.2677 	DATA 	Keypress: c
216.6337 	DATA 	Keypress: lshift
216.6338 	DATA 	Keypress: t
218.2359 	DATA 	Keypress: lshift
218.2362 	DATA 	Keypress: t
219.0207 	DATA 	Keypress: lshift
219.0208 	DATA 	Keypress: b
219.8362 	DATA 	Keypress: lshift
219.8363 	DATA 	Keypress: t
221.4374 	DATA 	Keypress: lshift
221.4375 	DATA 	Keypress: t
223.0229 	DATA 	Keypress: lshift
223.0230 	DATA 	Keypress: t
223.1233 	DATA 	Keypress: b
224.6349 	DATA 	Keypress: lshift
224.6352 	DATA 	Keypress: t
226.2246 	DATA 	Keypress: lshift
226.2247 	DATA 	Keypress: t
227.2587 	DATA 	Keypress: lshift
227.2588 	DATA 	Keypress: b
227.8253 	DATA 	Keypress: lshift
227.8254 	DATA 	Keypress: t
229.4268 	DATA 	Keypress: lshift
229.4269 	DATA 	Keypress: t
231.0273 	DATA 	Keypress: lshift
231.0274 	DATA 	Keypress: t
231.6955 	DATA 	Keypress: lshift
231.6956 	DATA 	Keypress: b
232.6282 	DATA 	Keypress: lshift
232.6283 	DATA 	Keypress: t
233.5465 	DATA 	Keypress: lshift
233.5466 	DATA 	Keypress: c
234.2297 	DATA 	Keypress: lshift
234.2298 	DATA 	Keypress: t
235.8315 	DATA 	Keypress: lshift
235.8317 	DATA 	Keypress: t
237.4324 	DATA 	Keypress: lshift
237.4325 	DATA 	Keypress: t
237.9024 	DATA 	Keypress: lshift
237.9026 	DATA 	Keypress: b
239.0342 	DATA 	Keypress: lshift
239.0343 	DATA 	Keypress: t
240.6346 	DATA 	Keypress: lshift
240.6347 	DATA 	Keypress: t
240.9683 	DATA 	Keypress: lshift
240.9684 	DATA 	Keypress: c
242.2355 	DATA 	Keypress: lshift
242.2356 	DATA 	Keypress: t
243.8368 	DATA 	Keypress: lshift
243.8369 	DATA 	Keypress: t
245.4224 	DATA 	Keypress: lshift
245.4225 	DATA 	Keypress: t
245.6044 	DATA 	Keypress: lshift
245.6045 	DATA 	Keypress: b
247.0228 	DATA 	Keypress: lshift
247.0229 	DATA 	Keypress: t
248.6270 	DATA 	Keypress: lshift
248.6271 	DATA 	Keypress: t
249.2436 	DATA 	Keypress: c
250.2260 	DATA 	Keypress: lshift
250.2261 	DATA 	Keypress: t
251.8260 	DATA 	Keypress: lshift
251.8261 	DATA 	Keypress: t
253.4270 	DATA 	Keypress: lshift
253.4271 	DATA 	Keypress: t
255.0278 	DATA 	Keypress: lshift
255.0279 	DATA 	Keypress: t
255.1623 	DATA 	Keypress: lshift
255.1624 	DATA 	Keypress: b
256.6295 	DATA 	Keypress: lshift
256.6296 	DATA 	Keypress: t
258.2303 	DATA 	Keypress: lshift
258.2304 	DATA 	Keypress: t
258.2642 	DATA 	Keypress: lshift
258.2643 	DATA 	Keypress: a
259.8315 	DATA 	Keypress: lshift
259.8316 	DATA 	Keypress: t
261.4327 	DATA 	Keypress: lshift
261.4328 	DATA 	Keypress: t
263.0338 	DATA 	Keypress: lshift
263.0339 	DATA 	Keypress: t
263.6847 	DATA 	Keypress: c
264.6350 	DATA 	Keypress: lshift
264.6351 	DATA 	Keypress: t
265.5197 	DATA 	Keypress: c
266.2361 	DATA 	Keypress: lshift
266.2362 	DATA 	Keypress: t
267.8224 	DATA 	Keypress: lshift
267.8225 	DATA 	Keypress: t
269.4226 	DATA 	Keypress: lshift
269.4227 	DATA 	Keypress: t
271.0229 	DATA 	Keypress: lshift
271.0230 	DATA 	Keypress: t
272.4437 	DATA 	Keypress: c
272.6261 	DATA 	Keypress: lshift
272.6262 	DATA 	Keypress: t
274.2257 	DATA 	Keypress: lshift
274.2258 	DATA 	Keypress: t
275.8261 	DATA 	Keypress: lshift
275.8262 	DATA 	Keypress: t
276.1625 	DATA 	Keypress: c
277.4281 	DATA 	Keypress: lshift
277.4282 	DATA 	Keypress: t
279.0288 	DATA 	Keypress: lshift
279.0289 	DATA 	Keypress: t
280.6300 	DATA 	Keypress: lshift
280.6301 	DATA 	Keypress: t
281.3643 	DATA 	Keypress: lshift
281.3644 	DATA 	Keypress: a
282.2308 	DATA 	Keypress: lshift
282.2309 	DATA 	Keypress: t
283.6321 	DATA 	Keypress: lshift
283.6322 	DATA 	Keypress: a
283.8323 	DATA 	Keypress: lshift
283.8324 	DATA 	Keypress: t
285.4334 	DATA 	Keypress: lshift
285.4335 	DATA 	Keypress: t
287.0348 	DATA 	Keypress: lshift
287.0349 	DATA 	Keypress: t
288.6500 	DATA 	Keypress: lshift
288.6501 	DATA 	Keypress: t
289.5701 	DATA 	Keypress: c
290.2374 	DATA 	Keypress: lshift
290.2375 	DATA 	Keypress: t
291.8227 	DATA 	Keypress: lshift
291.8228 	DATA 	Keypress: t
293.0225 	DATA 	Keypress: c
293.4227 	DATA 	Keypress: lshift
293.4228 	DATA 	Keypress: t
295.0244 	DATA 	Keypress: lshift
295.0245 	DATA 	Keypress: t
296.6249 	DATA 	Keypress: lshift
296.6250 	DATA 	Keypress: t
296.8586 	DATA 	Keypress: lshift
296.8587 	DATA 	Keypress: b
298.2253 	DATA 	Keypress: lshift
298.2255 	DATA 	Keypress: t
299.4439 	DATA 	Keypress: c
299.8267 	DATA 	Keypress: lshift
299.8268 	DATA 	Keypress: t
301.4282 	DATA 	Keypress: lshift
301.4283 	DATA 	Keypress: t
303.0289 	DATA 	Keypress: lshift
303.0290 	DATA 	Keypress: t
303.5809 	DATA 	Keypress: lshift
303.5811 	DATA 	Keypress: a
304.6301 	DATA 	Keypress: lshift
304.6302 	DATA 	Keypress: t
305.6483 	DATA 	Keypress: a
306.2312 	DATA 	Keypress: lshift
306.2313 	DATA 	Keypress: t
307.8342 	DATA 	Keypress: lshift
307.8344 	DATA 	Keypress: t
309.4353 	DATA 	Keypress: lshift
309.4354 	DATA 	Keypress: t
309.5689 	DATA 	Keypress: c
310.3194 	DATA 	Keypress: c
311.0355 	DATA 	Keypress: lshift
311.0356 	DATA 	Keypress: t
312.6360 	DATA 	Keypress: lshift
312.6361 	DATA 	Keypress: t
312.9033 	DATA 	Keypress: lshift
312.9034 	DATA 	Keypress: b
314.2226 	DATA 	Keypress: lshift
314.2227 	DATA 	Keypress: t
315.8226 	DATA 	Keypress: lshift
315.8227 	DATA 	Keypress: t
317.4229 	DATA 	Keypress: lshift
317.4230 	DATA 	Keypress: t
317.7905 	DATA 	Keypress: c
318.6404 	DATA 	Keypress: c
319.0241 	DATA 	Keypress: lshift
319.0242 	DATA 	Keypress: t
320.6249 	DATA 	Keypress: lshift
320.6250 	DATA 	Keypress: t
321.9431 	DATA 	Keypress: c
322.2302 	DATA 	Keypress: lshift
322.2303 	DATA 	Keypress: t
323.8276 	DATA 	Keypress: lshift
323.8277 	DATA 	Keypress: t
325.4287 	DATA 	Keypress: lshift
325.4288 	DATA 	Keypress: t
326.7472 	DATA 	Keypress: lshift
326.7473 	DATA 	Keypress: c
327.0294 	DATA 	Keypress: lshift
327.0295 	DATA 	Keypress: t
327.4477 	DATA 	Keypress: lshift
327.4478 	DATA 	Keypress: c
328.6315 	DATA 	Keypress: lshift
328.6317 	DATA 	Keypress: t
330.2337 	DATA 	Keypress: lshift
330.2339 	DATA 	Keypress: t
330.5342 	DATA 	Keypress: lshift
330.5343 	DATA 	Keypress: c
331.8341 	DATA 	Keypress: lshift
331.8343 	DATA 	Keypress: t
333.4365 	DATA 	Keypress: lshift
333.4368 	DATA 	Keypress: t
335.0354 	DATA 	Keypress: lshift
335.0355 	DATA 	Keypress: t
336.0040 	DATA 	Keypress: c
336.6372 	DATA 	Keypress: lshift
336.6373 	DATA 	Keypress: t
338.2224 	DATA 	Keypress: lshift
338.2226 	DATA 	Keypress: t
339.6559 	DATA 	Keypress: c
339.8227 	DATA 	Keypress: lshift
339.8228 	DATA 	Keypress: t
341.4244 	DATA 	Keypress: lshift
341.4245 	DATA 	Keypress: t
343.0246 	DATA 	Keypress: lshift
343.0247 	DATA 	Keypress: t
344.4763 	DATA 	Keypress: c
344.6260 	DATA 	Keypress: lshift
344.6261 	DATA 	Keypress: t
346.2266 	DATA 	Keypress: lshift
346.2267 	DATA 	Keypress: t
346.7424 	DATA 	Keypress: lshift
346.7425 	DATA 	Keypress: b
347.2306 	DATA 	Keypress: lshift
347.2308 	DATA 	Keypress: b
347.8279 	DATA 	Keypress: lshift
347.8280 	DATA 	Keypress: t
349.4293 	DATA 	Keypress: lshift
349.4294 	DATA 	Keypress: t
351.0308 	DATA 	Keypress: lshift
351.0309 	DATA 	Keypress: t
351.6482 	DATA 	Keypress: c
352.6319 	DATA 	Keypress: lshift
352.6320 	DATA 	Keypress: t
354.1999 	DATA 	Keypress: lshift
354.2000 	DATA 	Keypress: b
354.2326 	DATA 	Keypress: lshift
354.2327 	DATA 	Keypress: t
355.8349 	DATA 	Keypress: lshift
355.8352 	DATA 	Keypress: t
357.4361 	DATA 	Keypress: lshift
357.4363 	DATA 	Keypress: t
358.1025 	DATA 	Keypress: lshift
358.1026 	DATA 	Keypress: b
359.0215 	DATA 	Keypress: lshift
359.0216 	DATA 	Keypress: t
360.6215 	DATA 	Keypress: lshift
360.6216 	DATA 	Keypress: t
360.6399 	DATA 	Keypress: lshift
360.6400 	DATA 	Keypress: c
362.2217 	DATA 	Keypress: lshift
362.2219 	DATA 	Keypress: t
363.8238 	DATA 	Keypress: lshift
363.8239 	DATA 	Keypress: t
365.4239 	DATA 	Keypress: lshift
365.4240 	DATA 	Keypress: t
365.5748 	DATA 	Keypress: c
367.0254 	DATA 	Keypress: lshift
367.0255 	DATA 	Keypress: t
368.6265 	DATA 	Keypress: lshift
368.6266 	DATA 	Keypress: t
368.6268 	DATA 	Keypress: lshift
368.6269 	DATA 	Keypress: a
370.2281 	DATA 	Keypress: lshift
370.2282 	DATA 	Keypress: t
371.8288 	DATA 	Keypress: lshift
371.8289 	DATA 	Keypress: t
373.4293 	DATA 	Keypress: lshift
373.4295 	DATA 	Keypress: t
374.1148 	DATA 	Keypress: c
375.0313 	DATA 	Keypress: lshift
375.0314 	DATA 	Keypress: t
376.6315 	DATA 	Keypress: lshift
376.6316 	DATA 	Keypress: t
377.2496 	DATA 	Keypress: b
378.2330 	DATA 	Keypress: lshift
378.2331 	DATA 	Keypress: t
379.8347 	DATA 	Keypress: lshift
379.8348 	DATA 	Keypress: t
381.4353 	DATA 	Keypress: lshift
381.4354 	DATA 	Keypress: t
382.0861 	DATA 	Keypress: c
383.0366 	DATA 	Keypress: lshift
383.0367 	DATA 	Keypress: t
384.3057 	DATA 	Keypress: a
384.6214 	DATA 	Keypress: lshift
384.6215 	DATA 	Keypress: t
386.2243 	DATA 	Keypress: lshift
386.2244 	DATA 	Keypress: t
387.8256 	DATA 	Keypress: lshift
387.8257 	DATA 	Keypress: t
388.1074 	DATA 	Keypress: c
389.4253 	DATA 	Keypress: lshift
389.4254 	DATA 	Keypress: t
391.0254 	DATA 	Keypress: lshift
391.0255 	DATA 	Keypress: t
391.5098 	DATA 	Keypress: b
392.6267 	DATA 	Keypress: lshift
392.6268 	DATA 	Keypress: t
394.2278 	DATA 	Keypress: lshift
394.2279 	DATA 	Keypress: t
395.8287 	DATA 	Keypress: lshift
395.8288 	DATA 	Keypress: t
396.6467 	DATA 	Keypress: c
397.4303 	DATA 	Keypress: lshift
397.4304 	DATA 	Keypress: t
399.0311 	DATA 	Keypress: lshift
399.0312 	DATA 	Keypress: t
400.6319 	DATA 	Keypress: lshift
400.6320 	DATA 	Keypress: t
401.7172 	DATA 	Keypress: c
402.2348 	DATA 	Keypress: lshift
402.2350 	DATA 	Keypress: t
403.8354 	DATA 	Keypress: lshift
403.8355 	DATA 	Keypress: t
405.4360 	DATA 	Keypress: lshift
405.4361 	DATA 	Keypress: t
405.5694 	DATA 	Keypress: c
406.4039 	DATA 	Keypress: c
407.0215 	DATA 	Keypress: lshift
407.0216 	DATA 	Keypress: t
407.9903 	DATA 	Keypress: a
408.6220 	DATA 	Keypress: lshift
408.6221 	DATA 	Keypress: t
409.2084 	DATA 	Keypress: a
410.2233 	DATA 	Keypress: lshift
410.2234 	DATA 	Keypress: t
411.8248 	DATA 	Keypress: lshift
411.8249 	DATA 	Keypress: t
413.4250 	DATA 	Keypress: lshift
413.4251 	DATA 	Keypress: t
414.1449 	DATA 	Keypress: lshift
414.1450 	DATA 	Keypress: b
415.0259 	DATA 	Keypress: lshift
415.0260 	DATA 	Keypress: t
416.2798 	DATA 	Keypress: lshift
416.2801 	DATA 	Keypress: c
416.6291 	DATA 	Keypress: lshift
416.6292 	DATA 	Keypress: t
418.2286 	DATA 	Keypress: lshift
418.2287 	DATA 	Keypress: t
419.8298 	DATA 	Keypress: lshift
419.8299 	DATA 	Keypress: t
421.1977 	DATA 	Keypress: lshift
421.1979 	DATA 	Keypress: b
421.4310 	DATA 	Keypress: lshift
421.4311 	DATA 	Keypress: t
423.0329 	DATA 	Keypress: lshift
423.0332 	DATA 	Keypress: t
424.2835 	DATA 	Keypress: c
424.6323 	DATA 	Keypress: lshift
424.6324 	DATA 	Keypress: t
426.2347 	DATA 	Keypress: lshift
426.2348 	DATA 	Keypress: t
427.8352 	DATA 	Keypress: lshift
427.8353 	DATA 	Keypress: t
428.6870 	DATA 	Keypress: c
429.4366 	DATA 	Keypress: lshift
429.4367 	DATA 	Keypress: t
431.0225 	DATA 	Keypress: lshift
431.0226 	DATA 	Keypress: t
431.0743 	DATA 	Keypress: c
432.6219 	DATA 	Keypress: lshift
432.6220 	DATA 	Keypress: t
434.2236 	DATA 	Keypress: lshift
434.2237 	DATA 	Keypress: t
435.5093 	DATA 	Keypress: lshift
435.5094 	DATA 	Keypress: c
435.8246 	DATA 	Keypress: lshift
435.8247 	DATA 	Keypress: t
437.4254 	DATA 	Keypress: lshift
437.4255 	DATA 	Keypress: t
439.0262 	DATA 	Keypress: lshift
439.0264 	DATA 	Keypress: t
439.1942 	DATA 	Keypress: b
440.6278 	DATA 	Keypress: lshift
440.6279 	DATA 	Keypress: t
442.2288 	DATA 	Keypress: lshift
442.2289 	DATA 	Keypress: t
443.6976 	DATA 	Keypress: b
443.8304 	DATA 	Keypress: lshift
443.8305 	DATA 	Keypress: t
445.4318 	DATA 	Keypress: lshift
445.4319 	DATA 	Keypress: t
447.0334 	DATA 	Keypress: lshift
447.0336 	DATA 	Keypress: t
448.6347 	DATA 	Keypress: lshift
448.6349 	DATA 	Keypress: t
449.9519 	DATA 	Keypress: c
450.2374 	DATA 	Keypress: lshift
450.2375 	DATA 	Keypress: t
451.8365 	DATA 	Keypress: lshift
451.8366 	DATA 	Keypress: t
453.4216 	DATA 	Keypress: lshift
453.4217 	DATA 	Keypress: t
455.0217 	DATA 	Keypress: lshift
455.0218 	DATA 	Keypress: t
455.7060 	DATA 	Keypress: lshift
455.7061 	DATA 	Keypress: a
456.6233 	DATA 	Keypress: lshift
456.6234 	DATA 	Keypress: t
458.0409 	DATA 	Keypress: lshift
458.0410 	DATA 	Keypress: c
458.2240 	DATA 	Keypress: lshift
458.2241 	DATA 	Keypress: t
459.8256 	DATA 	Keypress: lshift
459.8257 	DATA 	Keypress: t
461.4259 	DATA 	Keypress: lshift
461.4260 	DATA 	Keypress: t
462.3605 	DATA 	Keypress: lshift
462.3606 	DATA 	Keypress: c
463.0266 	DATA 	Keypress: lshift
463.0268 	DATA 	Keypress: t
464.5457 	DATA 	Keypress: lshift
464.5458 	DATA 	Keypress: c
464.6284 	DATA 	Keypress: lshift
464.6285 	DATA 	Keypress: t
466.2294 	DATA 	Keypress: lshift
466.2295 	DATA 	Keypress: t
467.8321 	DATA 	Keypress: lshift
467.8322 	DATA 	Keypress: t
469.4326 	DATA 	Keypress: lshift
469.4328 	DATA 	Keypress: t
469.4678 	DATA 	Keypress: lshift
469.4679 	DATA 	Keypress: c
471.0350 	DATA 	Keypress: lshift
471.0352 	DATA 	Keypress: t
472.6346 	DATA 	Keypress: lshift
472.6347 	DATA 	Keypress: t
473.0014 	DATA 	Keypress: lshift
473.0015 	DATA 	Keypress: c
474.2353 	DATA 	Keypress: lshift
474.2354 	DATA 	Keypress: t
475.8365 	DATA 	Keypress: lshift
475.8366 	DATA 	Keypress: t
477.3880 	DATA 	Keypress: lshift
477.3881 	DATA 	Keypress: b
477.4214 	DATA 	Keypress: lshift
477.4216 	DATA 	Keypress: t
479.0221 	DATA 	Keypress: lshift
479.0222 	DATA 	Keypress: t
479.9734 	DATA 	Keypress: lshift
479.9735 	DATA 	Keypress: c
480.6240 	DATA 	Keypress: lshift
480.6241 	DATA 	Keypress: t
482.2250 	DATA 	Keypress: lshift
482.2251 	DATA 	Keypress: t
483.8253 	DATA 	Keypress: lshift
483.8254 	DATA 	Keypress: t
485.4266 	DATA 	Keypress: lshift
485.4267 	DATA 	Keypress: t
485.5271 	DATA 	Keypress: lshift
485.5272 	DATA 	Keypress: c
487.0281 	DATA 	Keypress: lshift
487.0282 	DATA 	Keypress: t
487.1280 	DATA 	Keypress: lshift
487.1281 	DATA 	Keypress: c
488.6286 	DATA 	Keypress: lshift
488.6287 	DATA 	Keypress: t
490.2300 	DATA 	Keypress: lshift
490.2301 	DATA 	Keypress: t
491.4814 	DATA 	Keypress: lshift
491.4815 	DATA 	Keypress: c
