RunNum,SetNum,BattleNum,FirstStim,SecondStim,Outcome,OutcomeNum,Tone,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,trigger.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,wait.started,firststim_image.started,firststim_resp.started,firststim_resp.keys,firststim_resp.rt,isi_stim,isi_stim.started,isi_stim.stopped,secondstim_image.started,secondstim_resp.started,secondstim_resp.keys,secondstim_resp.rt,isi_outcome,isi_outcome.started,isi_outcome.stopped,outcome_image.started,tone.started,tone.stopped,jitter_iti,iti.started,iti.stopped,completion_prompt.started,completion_prompt_resp.started,completion_prompt_resp.keys,completion_prompt_resp.rt,participant,run,date,expName,psychopyVersion,frameRate,
3,8,8,img/grenade.png,img/lion.png,img/won.png,1,img/Silent.wav,0,9,9,16,,,,,,109.43803281744476,109.43803281744476,a,0.6381604191847146,1.0,110.10290625260677,111.10726450791117,111.10726450791117,111.10726450791117,a,1.1010590713704005,0.25,112.23800334904809,112.53145484428387,112.53145484428387,112.67169332812773,113.9803497355897,0.5,114.00590449443553,114.50782093778253,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,5,37,img/fist.png,img/lion.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,10,10,8,,,,,,114.50782093778253,114.50782093778253,c,0.880249525886029,1.0,115.40665349306073,116.41208467225078,116.41208467225078,116.41208467225078,c,0.5728764741215855,0.25,117.00802730210125,117.26154139789287,117.26154139789287,117.44146014348371,118.74361842137296,1.0,118.76051782513969,119.7620964909438,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,3,36,img/lion.png,img/grenade.png,img/won.png,1,img/Silent.wav,0,11,11,30,,,,,,119.7620964909438,119.7620964909438,c,0.4459818974137306,1.5,120.22723883960862,121.72991787805222,121.72991787805222,121.72991787805222,a,0.46647070348262787,0.25,122.22815219021868,122.52271700045094,122.52271700045094,122.66213856026297,123.97022551030386,1.0,123.99613639328163,124.99913642718457,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,8,32,img/grenade.png,img/goose.png,img/won.png,1,img/Silent.wav,0,12,12,14,,,,,,124.99913642718457,124.99913642718457,a,1.1611470727948472,0.5,126.18152722122613,126.68352700676769,126.68352700676769,126.68352700676769,a,1.127917722798884,0.25,127.83290576620493,128.1239036450861,128.1239036450861,128.26605786109576,129.57022204005625,0.5,129.5843094276497,130.09406401764136,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,7,31,img/gun.png,img/goose.png,img/won.png,1,img/Silent.wav,0,13,13,23,,,,,,130.09406401764136,130.09406401764136,a,0.8813050986500457,0.5,131.00281798955984,131.50467043288518,131.50467043288518,131.50467043288518,a,0.6845680727856234,0.25,132.21887447102927,132.51049784291536,132.51049784291536,132.6529689299059,133.9606374624418,0.5,133.98785764246713,134.48912612174172,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,5,5,img/fist.png,img/lion.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,14,14,7,,,,,,134.48912612174172,134.48912612174172,c,1.7048765412764624,0.5,136.223387179547,136.72403215698432,136.72403215698432,136.72403215698432,c,1.6648759951349348,0.25,138.40663329756353,138.6603470732225,138.6603470732225,138.8402646810864,140.1411981418496,0.5,140.15794650570024,140.66046881536022,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,2,25,img/goose.png,img/fist.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,15,15,9,,,,,,140.66046881536022,140.66046881536022,c,1.5606027032481506,0.5,142.24278144410346,142.74423879443202,142.74423879443202,142.74423879443202,c,0.6256630751304328,0.25,143.39370558934752,143.64597069029696,143.64597069029696,143.8273693995434,145.12812593602575,1.0,145.1448378909845,146.14739646727685,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,5,29,img/fist.png,img/goose.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,16,16,5,,,,,,146.14739646727685,146.14739646727685,c,0.8315657491330057,1.0,146.9962368021952,148.00035128870513,148.00035128870513,148.00035128870513,c,0.616005907417275,0.25,148.64862654660828,148.8992523951456,148.8992523951456,149.0811756195617,150.38205844932236,2.0,150.39873968425673,152.40218885568902,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,3,35,img/lion.png,img/gun.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,17,17,32,,,,,,152.40218885568902,152.40218885568902,c,0.6409291998716071,2.0,153.06729041505605,155.07088607526384,155.07088607526384,155.07088607526384,a,0.5880467409733683,0.25,155.6856728544226,155.93790524418,155.93790524418,156.1193588511669,157.4201520809438,1.5,157.43702389358077,158.94000330520794,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,1,20,img/cat.png,img/grenade.png,img/won.png,1,img/Silent.wav,0,18,18,1,,,,,,158.94000330520794,158.94000330520794,a,0.7394339615711942,0.5,159.70522356324363,160.20768642402254,160.20768642402254,160.20768642402254,a,0.6124930204823613,0.25,160.83928300696425,161.13264945347328,161.13264945347328,161.2727312084171,162.5803300520638,0.5,162.5924323030049,163.09270266722888,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,5,13,img/fist.png,img/grizzly.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,19,19,6,,,,,,163.09270266722888,163.09270266722888,c,0.7617651133332402,2.0,163.87498360895552,165.87846520694438,165.87846520694438,165.87846520694438,c,1.031535199843347,0.25,166.9273884857539,167.180865888251,167.180865888251,167.3608935759985,168.66200709005352,0.5,168.67855890281498,169.18084825272672,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,1,17,img/cat.png,img/fist.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,20,20,0,,,,,,169.18084825272672,169.18084825272672,a,0.7051533055491745,1.0,169.9141183065949,170.91597999446094,170.91597999446094,170.91597999446094,a,1.167955815559253,0.25,172.11414663726464,172.36575524078216,172.36575524078216,172.5478832652443,173.84875045053195,1.0,173.86517767666373,174.86809778166935,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,3,33,img/lion.png,img/fist.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,21,21,28,,,,,,174.86809778166935,174.86809778166935,c,1.68304771813564,0.5,176.58476709842216,177.08643607527483,177.08643607527483,177.08643607527483,c,0.7785786149324849,0.25,177.88499092764687,178.1370785353938,178.1370785353938,178.31868574226974,179.61959815421142,0.5,179.6362640291918,180.1384384634439,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,3,1,img/lion.png,img/fist.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,22,22,27,,,,,,180.1384384634439,180.1384384634439,c,0.6156005741795525,2.0,180.77184780978132,182.77346288447734,182.77346288447734,182.77346288447734,c,0.5014840881340206,0.25,183.3059405904496,183.55771587823983,183.55771587823983,183.73912909423234,185.0414495053701,1.5,185.05833753128536,186.55901948641986,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,7,7,img/gun.png,img/lion.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,23,23,25,,,,,,186.55901948641986,186.55901948641986,a,1.2910550523083657,0.5,187.87586965283845,188.3778097050963,188.3778097050963,188.3778097050963,a,0.9644484469899908,0.25,189.36009394621942,189.61199837189633,189.61199837189633,189.7933913921588,191.09459791949484,1.0,191.11204089631792,192.11397028178908,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,3,4,img/lion.png,img/grenade.png,img/won.png,1,img/Silent.wav,0,24,24,29,,,,,,192.11397028178908,192.11397028178908,c,0.860095510724932,0.5,192.99748608144,193.49817486328539,193.49817486328539,193.49817486328539,a,0.611154425656423,0.25,194.13000184600241,194.42377618560567,194.42377618560567,194.5637572472333,195.87019698054064,0.5,195.8826391423354,196.40037580777425,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,4,11,img/grizzly.png,img/gun.png,img/won.png,1,img/Silent.wav,0,25,25,20,,,,,,196.40037580777425,196.40037580777425,c,0.7685328961815685,1.0,197.19881204690319,198.2007479746826,198.2007479746826,198.2007479746826,a,0.5417639585211873,0.25,198.7677629054524,199.06075075652916,199.06075075652916,199.21700544451596,,2.0,200.52078903710935,202.53707688557915,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,7,39,img/gun.png,img/lion.png,img/won.png,1,img/Silent.wav,0,26,26,26,,,,,,202.53707688557915,202.53707688557915,a,0.738766370806843,1.0,203.30345796071924,204.30605038593058,204.30605038593058,204.30605038593058,a,0.3142964255530387,0.25,204.65428243670613,204.9479532385012,204.9479532385012,205.08814365119906,206.3910303908633,1.0,206.40587923582643,207.4077824524138,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,8,24,img/grenade.png,img/cat.png,img/won.png,1,img/Silent.wav,0,27,27,13,,,,,,207.4077824524138,207.4077824524138,a,0.6005110894329846,0.5,208.03987055504695,208.54214653605595,208.54214653605595,208.54214653605595,a,0.5098257011268288,0.25,209.07403771788813,209.3677355418913,209.3677355418913,209.50832275435096,210.81060789444018,0.5,210.825404970441,211.32662651641294,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,6,14,img/stick.png,img/grizzly.png,img/won.png,1,img/Silent.wav,0,28,28,37,,,,,,211.32662651641294,211.32662651641294,c,1.020204077474773,0.5,212.37615111051127,212.87861454021186,212.87861454021186,212.87861454021186,c,0.8355653202161193,0.25,213.74423822551034,214.03765188972466,214.03765188972466,214.177832346817,215.48124104179442,1.0,215.4956865446875,216.49809777888004,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,2,28,img/goose.png,img/grenade.png,img/won.png,1,img/Silent.wav,0,29,29,10,,,,,,216.49809777888004,216.49809777888004,c,1.0687718008412048,2.0,217.59660595399328,219.60021185409278,219.60021185409278,219.60021185409278,a,0.6856080010766163,0.25,220.31535882502794,220.60655865934677,220.60655865934677,220.74891198641853,222.05093885108363,1.5,222.06667117984034,223.57310146954842,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,4,12,img/grizzly.png,img/grenade.png,img/won.png,1,img/Silent.wav,0,30,30,19,,,,,,223.57310146954842,223.57310146954842,c,0.9229056439362466,0.5,224.51864546490833,225.0200331263477,225.0200331263477,225.0200331263477,a,0.7121759504079819,0.25,225.75274083402473,226.0440223038895,226.0440223038895,226.18641744420165,227.490789836389,1.5,227.50540970358998,229.00676863617264,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,6,38,img/stick.png,img/lion.png,img/won.png,1,img/Silent.wav,0,31,31,39,,,,,,229.00676863617264,229.00676863617264,c,0.8113753250800073,1.5,229.8403132641688,231.34292261383962,231.34292261383962,231.34292261383962,c,0.657957456773147,0.25,232.02466302597895,232.32344386936165,232.32344386936165,232.47436096036108,,1.5,233.78094348462764,235.2939506949624,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,6,30,img/stick.png,img/goose.png,img/won.png,1,img/Silent.wav,0,32,32,36,,,,,,235.2939506949624,235.2939506949624,c,0.4669039122527465,2.0,235.79329604643863,237.7959004183067,237.7959004183067,237.7959004183067,a,0.5009846038883552,0.25,238.32813151110895,238.6197289985139,238.6197289985139,238.76193213899387,240.07033140887506,1.0,240.09656627394725,241.09883784595877,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,1,19,img/cat.png,img/gun.png,img/won.png,1,img/Silent.wav,0,33,33,2,,,,,,241.09883784595877,241.09883784595877,a,0.9284804672934115,0.5,242.0476970395539,242.54917430097703,242.54917430097703,242.54917430097703,a,1.1767798460787162,0.25,243.74926065816544,244.04014106164686,244.04014106164686,244.1825532685616,245.49044736544602,2.0,245.51659746607766,247.51942342007533,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,8,16,img/grenade.png,img/grizzly.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,34,34,15,,,,,,247.51942342007533,247.51942342007533,a,0.7448273096233606,0.5,248.2852472688537,248.78778892068658,248.78778892068658,248.78778892068658,a,0.35781099647283554,0.25,249.16940136137418,249.42313647037372,249.42313647037372,249.6031175093376,250.9048653341597,2.0,250.92145128024276,252.9237143190112,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,2,27,img/goose.png,img/gun.png,img/won.png,1,img/Silent.wav,0,35,35,11,,,,,,252.9237143190112,252.9237143190112,c,1.3723793792305514,1.0,254.32413364667445,255.32520628615748,255.32520628615748,255.32520628615748,c,0.5729154428699985,0.25,255.92495990043972,256.22008250595536,256.22008250595536,256.3579285288579,257.6616080147214,1.0,257.6773184413323,258.69399171182886,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,6,6,img/stick.png,img/lion.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,36,36,38,,,,,,258.69399171182886,258.69399171182886,c,0.9049850852461532,1.0,259.62687139445916,260.62948287744075,260.62948287744075,260.62948287744075,c,0.6023733462207019,0.25,261.2612293624552,261.515139973606,261.515139973606,261.6955351634533,262.9965971930651,1.0,263.0132633524481,264.0155531289056,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,8,40,img/grenade.png,img/lion.png,img/won.png,1,img/Silent.wav,0,37,37,17,,,,,,264.0155531289056,264.0155531289056,a,0.7266999599523842,0.5,264.7639749608934,265.26604386640247,265.26604386640247,265.26604386640247,a,0.8159975446760654,0.25,266.1148568947101,266.4088138474617,266.4088138474617,266.5488324558246,267.851137791411,1.0,267.86730674211867,268.86871986137703,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,3,3,img/lion.png,img/gun.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,38,38,31,,,,,,268.86871986137703,268.86871986137703,a,1.0644183811964467,1.0,269.952511173673,270.95422125270125,270.95422125270125,270.95422125270125,a,0.7109940843656659,0.25,271.68596099643037,271.93926488794386,271.93926488794386,272.11929257569136,273.4201745521277,2.0,273.4368535114918,275.44033823837526,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
3,1,18,img/cat.png,img/stick.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,39,39,3,,,,,,275.44033823837526,275.44033823837526,a,0.7837418474955484,1.0,276.2556024857331,277.25748067128006,277.25748067128006,277.25748067128006,a,0.4656426862347871,0.25,277.7581930620363,278.0085623417981,278.0085623417981,278.2068786592572,,2.0,279.5091606703354,281.50915469706524,,,,,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.50915469706524,281.50915469706524,c,0.8798359439242631,Maddy,003,2023-12-14_09h24.06.629,Safety_Run3_Tone,2023.1.0,59.97756577578685,
