"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"2856","{""Q0"":""WA_021""}","survey-text","0","2871","0.0-0.0-0.0","","","",""
"3462.300000011921","","html-keyboard-response","1","6335","0.0-1.0","<p style=""font-size:30px;"">Welcome to the experiment!</p><p style=""font-size:30px;""> You will read instructions for the game</p><p style=""font-size:30px;""> while we take a scan.</p><br><p style=""font-size:30px;"">Press ""3"" with your middle finger to read the instructions.</p></br>","3","",""
"105859.79999999702","","instructions","2","112198","0.0-2.0","","","[{""page_index"":0,""viewing_time"":2031.2000000029802},{""page_index"":1,""viewing_time"":2480.7000000029802},{""page_index"":2,""viewing_time"":5915},{""page_index"":3,""viewing_time"":5472.899999991059},{""page_index"":4,""viewing_time"":9960},{""page_index"":5,""viewing_time"":5637.70000000298},{""page_index"":6,""viewing_time"":3757},{""page_index"":7,""viewing_time"":4573.79999999702},{""page_index"":8,""viewing_time"":4505.100000008941},{""page_index"":9,""viewing_time"":3552.8999999910593},{""page_index"":10,""viewing_time"":7024},{""page_index"":11,""viewing_time"":2716.6000000089407},{""page_index"":12,""viewing_time"":4318.0999999940395},{""page_index"":13,""viewing_time"":7288.79999999702},{""page_index"":14,""viewing_time"":3337},{""page_index"":15,""viewing_time"":5255},{""page_index"":16,""viewing_time"":3691.800000011921},{""page_index"":17,""viewing_time"":3378},{""page_index"":18,""viewing_time"":5698.899999991059},{""page_index"":19,""viewing_time"":5171.9000000059605},{""page_index"":20,""viewing_time"":7036},{""page_index"":21,""viewing_time"":3056.8999999910593}]",""
"2914.4000000059605","","image-keyboard-response","3","115117","0.0-3.0-0.0","img/fist.png","","","2"
"null","","html-keyboard-response","4","116618","0.0-3.0-1.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2929.0999999940395","","image-keyboard-response","5","119550","0.0-3.0-2.0","img/grizzly.png","","","2"
"null","","html-keyboard-response","6","121050","0.0-3.0-3.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","7","122053","0.0-3.0-4.0","img/lost.png","","","null"
"null","","html-keyboard-response","8","123554","0.0-3.0-5.0","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2723.1000000089407","","image-keyboard-response","9","126279","0.0-3.0-0.1","img/crow.png","","","1"
"null","","html-keyboard-response","10","127780","0.0-3.0-1.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1745.6000000089407","","image-keyboard-response","11","129528","0.0-3.0-2.1","img/gun.png","","","1"
"null","","html-keyboard-response","12","131030","0.0-3.0-3.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","13","132032","0.0-3.0-4.1","img/won.png","","","null"
"null","","html-keyboard-response","14","133533","0.0-3.0-5.1","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2064","","image-keyboard-response","15","135598","0.0-3.0-0.2","img/rock.png","","","2"
"null","","html-keyboard-response","16","137099","0.0-3.0-1.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2773.4000000059605","","image-keyboard-response","17","139874","0.0-3.0-2.2","img/cat.png","","","1"
"null","","html-keyboard-response","18","141375","0.0-3.0-3.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","19","142377","0.0-3.0-4.2","img/won.png","","","null"
"null","","html-keyboard-response","20","143878","0.0-3.0-5.2","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2004.2999999970198","","image-keyboard-response","21","145884","0.0-3.0-0.3","img/cat.png","","","1"
"null","","html-keyboard-response","22","147385","0.0-3.0-1.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2522.4000000059605","","image-keyboard-response","23","149910","0.0-3.0-2.3","img/fist.png","","","2"
"null","","html-keyboard-response","24","151410","0.0-3.0-3.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","25","152412","0.0-3.0-4.3","img/lost.png","","","null"
"null","","html-keyboard-response","26","153913","0.0-3.0-5.3","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1527.7000000029802","","image-keyboard-response","27","155443","0.0-3.0-0.4","img/bow.png","","","1"
"null","","html-keyboard-response","28","156944","0.0-3.0-1.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1925.8999999910593","","image-keyboard-response","29","158872","0.0-3.0-2.4","img/crow.png","","","1"
"null","","html-keyboard-response","30","160373","0.0-3.0-3.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","31","161375","0.0-3.0-4.4","img/won.png","","","null"
"null","","html-keyboard-response","32","162876","0.0-3.0-5.4","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1305.5999999940395","","image-keyboard-response","33","164182","0.0-3.0-0.5","img/lion.png","","","2"
"null","","html-keyboard-response","34","165683","0.0-3.0-1.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1612.5","","image-keyboard-response","35","167296","0.0-3.0-2.5","img/grenade.png","","","1"
"null","","html-keyboard-response","36","168797","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","169800","0.0-3.0-4.5","img/won.png","","","null"
"null","","html-keyboard-response","38","171301","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1697.0999999940395","","image-keyboard-response","39","172999","0.0-3.0-0.6","img/stick.png","","","2"
"null","","html-keyboard-response","40","174500","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1673.8999999910593","","image-keyboard-response","41","176176","0.0-3.0-2.6","img/grizzly.png","","","2"
"null","","html-keyboard-response","42","177677","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","178678","0.0-3.0-4.6","img/lost.png","","","null"
"null","","html-keyboard-response","44","180180","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"913.7000000029802","","image-keyboard-response","45","181101","0.0-3.0-0.7","img/gun.png","","","1"
"null","","html-keyboard-response","46","182604","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1536.9000000059605","","image-keyboard-response","47","184142","0.0-3.0-2.7","img/goose.png","","","1"
"null","","html-keyboard-response","48","185643","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","186644","0.0-3.0-4.7","img/won.png","","","null"
"null","","html-keyboard-response","50","188145","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"4891.300000011921","","html-keyboard-response","51","193037","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
