"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"10134.099999964237","{""Q0"":""WA_015""}","survey-text","0","10147","0.0-0.0-0.0","","","",""
"5031","","html-keyboard-response","1","15179","0.0-1.0","<p style=""font-size:30px;"">Welcome to the experiment!</p><p style=""font-size:30px;""> You will read instructions for the game</p><p style=""font-size:30px;""> while we take a scan.</p><br><p style=""font-size:30px;"">Press ""3"" with your middle finger to read the instructions.</p></br>","3","",""
"159962.39999997616","","instructions","2","175144","0.0-2.0","","","[{""page_index"":0,""viewing_time"":2805.399999976158},{""page_index"":1,""viewing_time"":3139.7000000476837},{""page_index"":2,""viewing_time"":5672},{""page_index"":3,""viewing_time"":5777.799999952316},{""page_index"":4,""viewing_time"":12781.900000035763},{""page_index"":5,""viewing_time"":8370.800000011921},{""page_index"":6,""viewing_time"":7379},{""page_index"":7,""viewing_time"":5750.899999976158},{""page_index"":8,""viewing_time"":5852.899999976158},{""page_index"":9,""viewing_time"":3319},{""page_index"":10,""viewing_time"":6940.200000047684},{""page_index"":11,""viewing_time"":4685.699999988079},{""page_index"":12,""viewing_time"":15896.899999976158},{""page_index"":13,""viewing_time"":8277},{""page_index"":14,""viewing_time"":4345},{""page_index"":15,""viewing_time"":6712.900000035763},{""page_index"":16,""viewing_time"":6128},{""page_index"":17,""viewing_time"":8777},{""page_index"":18,""viewing_time"":10645.099999964237},{""page_index"":19,""viewing_time"":9247.800000011921},{""page_index"":20,""viewing_time"":12656.100000023842},{""page_index"":21,""viewing_time"":4800.899999976158}]",""
"4853.600000023842","","image-keyboard-response","3","180001","0.0-3.0-0.0","img/fist.png","","","2"
"null","","html-keyboard-response","4","181502","0.0-3.0-1.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"3393.600000023842","","image-keyboard-response","5","184899","0.0-3.0-2.0","img/grizzly.png","","","2"
"null","","html-keyboard-response","6","186400","0.0-3.0-3.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","7","187403","0.0-3.0-4.0","img/lost.png","","","null"
"null","","html-keyboard-response","8","188904","0.0-3.0-5.0","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2987.599999964237","","image-keyboard-response","9","191894","0.0-3.0-0.1","img/gun.png","","","1"
"null","","html-keyboard-response","10","193395","0.0-3.0-1.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"3191","","image-keyboard-response","11","196589","0.0-3.0-2.1","img/goose.png","","","1"
"null","","html-keyboard-response","12","198090","0.0-3.0-3.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","13","199092","0.0-3.0-4.1","img/won.png","","","null"
"null","","html-keyboard-response","14","200593","0.0-3.0-5.1","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1406.4000000357628","","image-keyboard-response","15","202001","0.0-3.0-0.2","img/stick.png","","","2"
"null","","html-keyboard-response","16","203502","0.0-3.0-1.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1868.0999999642372","","image-keyboard-response","17","205372","0.0-3.0-2.2","img/grizzly.png","","","2"
"null","","html-keyboard-response","18","206873","0.0-3.0-3.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","19","207875","0.0-3.0-4.2","img/lost.png","","","null"
"null","","html-keyboard-response","20","209376","0.0-3.0-5.2","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"3121.400000035763","","image-keyboard-response","21","212499","0.0-3.0-0.3","img/lion.png","","","2"
"null","","html-keyboard-response","22","214001","0.0-3.0-1.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"3057.099999964237","","image-keyboard-response","23","217059","0.0-3.0-2.3","img/grenade.png","","","1"
"null","","html-keyboard-response","24","218561","0.0-3.0-3.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","25","219564","0.0-3.0-4.3","img/won.png","","","null"
"null","","html-keyboard-response","26","221065","0.0-3.0-5.3","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1900.199999988079","","image-keyboard-response","27","222966","0.0-3.0-0.4","img/bow.png","","","2"
"null","","html-keyboard-response","28","224468","0.0-3.0-1.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1223.4000000357628","","image-keyboard-response","29","225693","0.0-3.0-2.4","img/crow.png","","","2"
"null","","html-keyboard-response","30","227194","0.0-3.0-3.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","31","228196","0.0-3.0-4.4","img/won.png","","","null"
"null","","html-keyboard-response","32","229697","0.0-3.0-5.4","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"5878.399999976158","","image-keyboard-response","33","235577","0.0-3.0-0.5","img/crow.png","","","1"
"null","","html-keyboard-response","34","237079","0.0-3.0-1.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2723.5","","image-keyboard-response","35","239804","0.0-3.0-2.5","img/gun.png","","","1"
"null","","html-keyboard-response","36","241306","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","242309","0.0-3.0-4.5","img/won.png","","","null"
"null","","html-keyboard-response","38","243810","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"4017.100000023842","","image-keyboard-response","39","247829","0.0-3.0-0.6","img/cat.png","","","1"
"null","","html-keyboard-response","40","249330","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1411.800000011921","","image-keyboard-response","41","250744","0.0-3.0-2.6","img/fist.png","","","1"
"null","","html-keyboard-response","42","252245","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","253247","0.0-3.0-4.6","img/lost.png","","","null"
"null","","html-keyboard-response","44","254748","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2747.300000011921","","image-keyboard-response","45","257496","0.0-3.0-0.7","img/rock.png","","","2"
"null","","html-keyboard-response","46","258998","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1374.0999999642372","","image-keyboard-response","47","260374","0.0-3.0-2.7","img/cat.png","","","1"
"null","","html-keyboard-response","48","261875","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","262877","0.0-3.0-4.7","img/won.png","","","null"
"null","","html-keyboard-response","50","264378","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"11680.399999976158","","html-keyboard-response","51","276059","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
