"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"null","","html-keyboard-response","24","141185","0.0-3.0-3.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","25","142187","0.0-3.0-4.3","img/lost.png","","","null"
"null","","html-keyboard-response","26","143688","0.0-3.0-5.3","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2899.2000002861023","","image-keyboard-response","27","146588","0.0-3.0-0.4","img/stick.png","","","1"
"null","","html-keyboard-response","28","148089","0.0-3.0-1.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1221.9000000953674","","image-keyboard-response","29","149313","0.0-3.0-2.4","img/grizzly.png","","","2"
"null","","html-keyboard-response","30","150814","0.0-3.0-3.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","31","151816","0.0-3.0-4.4","img/lost.png","","","null"
"null","","html-keyboard-response","32","153317","0.0-3.0-5.4","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1338.8000001907349","","image-keyboard-response","33","154657","0.0-3.0-0.5","img/cat.png","","","1"
"null","","html-keyboard-response","34","156158","0.0-3.0-1.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1267.4000000953674","","image-keyboard-response","35","157427","0.0-3.0-2.5","img/fist.png","","","1"
"null","","html-keyboard-response","36","158929","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","159931","0.0-3.0-4.5","img/lost.png","","","null"
"null","","html-keyboard-response","38","161432","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1459.3999996185303","","image-keyboard-response","39","162892","0.0-3.0-0.6","img/lion.png","","","2"
"null","","html-keyboard-response","40","164393","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1533.2999997138977","","image-keyboard-response","41","165927","0.0-3.0-2.6","img/grenade.png","","","1"
"null","","html-keyboard-response","42","167428","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","168430","0.0-3.0-4.6","img/won.png","","","null"
"null","","html-keyboard-response","44","169931","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2506.4000000953674","","image-keyboard-response","45","172439","0.0-3.0-0.7","img/rock.png","","","2"
"null","","html-keyboard-response","46","173940","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1016.5999999046326","","image-keyboard-response","47","174959","0.0-3.0-2.7","img/cat.png","","","1"
"null","","html-keyboard-response","48","176461","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","177463","0.0-3.0-4.7","img/won.png","","","null"
"null","","html-keyboard-response","50","178964","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"3799.5999999046326","","html-keyboard-response","51","182765","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
