"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"4890","{""Q0"":""WA_018""}","survey-text","0","4904","0.0-0.0-0.0","","","",""
"20089.400000095367","","html-keyboard-response","1","24996","0.0-1.0","<p style=""font-size:30px;"">Welcome to the experiment!</p><p style=""font-size:30px;""> You will read instructions for the game</p><p style=""font-size:30px;""> while we take a scan.</p><br><p style=""font-size:30px;"">Press ""3"" with your middle finger to read the instructions.</p></br>","3","",""
"120532.19999980927","","instructions","2","145531","0.0-2.0","","","[{""page_index"":0,""viewing_time"":8794.199999809265},{""page_index"":1,""viewing_time"":3316.7000002861023},{""page_index"":2,""viewing_time"":4241.099999904633},{""page_index"":3,""viewing_time"":5623.900000095367},{""page_index"":4,""viewing_time"":7271.900000095367},{""page_index"":5,""viewing_time"":5769.89999961853},{""page_index"":6,""viewing_time"":13342},{""page_index"":7,""viewing_time"":8507.900000095367},{""page_index"":8,""viewing_time"":7294},{""page_index"":9,""viewing_time"":3005.9000000953674},{""page_index"":10,""viewing_time"":4875.699999809265},{""page_index"":11,""viewing_time"":6901.200000286102},{""page_index"":12,""viewing_time"":8204.799999713898},{""page_index"":13,""viewing_time"":4041.9000000953674},{""page_index"":14,""viewing_time"":2707},{""page_index"":15,""viewing_time"":3216.9000000953674},{""page_index"":16,""viewing_time"":3592},{""page_index"":17,""viewing_time"":5114.099999904633},{""page_index"":18,""viewing_time"":5800.800000190735},{""page_index"":19,""viewing_time"":4277},{""page_index"":20,""viewing_time"":3372.9000000953674},{""page_index"":21,""viewing_time"":1260}]",""
"5629.900000095367","","image-keyboard-response","3","151165","0.0-3.0-0.0","img/fist.png","","","1"
"null","","html-keyboard-response","4","152667","0.0-3.0-1.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2604.699999809265","","image-keyboard-response","5","155274","0.0-3.0-2.0","img/grizzly.png","","","1"
"null","","html-keyboard-response","6","156775","0.0-3.0-3.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","7","157778","0.0-3.0-4.0","img/lost.png","","","null"
"null","","html-keyboard-response","8","159279","0.0-3.0-5.0","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","9","165281","0.0-3.0-0.1","img/gun.png","","","null"
"null","","html-keyboard-response","10","166783","0.0-3.0-1.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"3277.300000190735","","image-keyboard-response","11","170062","0.0-3.0-2.1","img/goose.png","","","1"
"null","","html-keyboard-response","12","171563","0.0-3.0-3.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","13","172566","0.0-3.0-4.1","img/won.png","","","null"
"null","","html-keyboard-response","14","174067","0.0-3.0-5.1","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","15","180068","0.0-3.0-0.2","img/bow.png","","","null"
"null","","html-keyboard-response","16","181569","0.0-3.0-1.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1444","","image-keyboard-response","17","183016","0.0-3.0-2.2","img/crow.png","","","1"
"null","","html-keyboard-response","18","184517","0.0-3.0-3.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","19","185519","0.0-3.0-4.2","img/won.png","","","null"
