"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"41652.70000000298","{""Q0"":""WA_022""}","survey-text","0","41678","0.0-0.0-0.0","","","",""
"2720","","html-keyboard-response","1","44401","0.0-1.0","<p style=""font-size:30px;"">Welcome to the experiment!</p><p style=""font-size:30px;""> You will read instructions for the game</p><p style=""font-size:30px;""> while we take a scan.</p><br><p style=""font-size:30px;"">Press ""3"" with your middle finger to read the instructions.</p></br>","3","",""
"56372.70000000298","","instructions","2","100775","0.0-2.0","","","[{""page_index"":0,""viewing_time"":1808.4000000059605},{""page_index"":1,""viewing_time"":3524.7000000029802},{""page_index"":2,""viewing_time"":2790.8999999910593},{""page_index"":3,""viewing_time"":3975.9000000059605},{""page_index"":4,""viewing_time"":8099},{""page_index"":5,""viewing_time"":2438.8999999910593},{""page_index"":6,""viewing_time"":2535},{""page_index"":7,""viewing_time"":2244.9000000059605},{""page_index"":8,""viewing_time"":1715.9000000059605},{""page_index"":9,""viewing_time"":1588},{""page_index"":10,""viewing_time"":1732.0999999940395},{""page_index"":11,""viewing_time"":1372.7999999970198},{""page_index"":12,""viewing_time"":2977.1000000089407},{""page_index"":13,""viewing_time"":2136.7999999970198},{""page_index"":14,""viewing_time"":1166.0999999940395},{""page_index"":15,""viewing_time"":2080.9000000059605},{""page_index"":16,""viewing_time"":1997.0999999940395},{""page_index"":17,""viewing_time"":3069.7999999970198},{""page_index"":18,""viewing_time"":2754},{""page_index"":19,""viewing_time"":2767},{""page_index"":20,""viewing_time"":2686.9000000059605},{""page_index"":21,""viewing_time"":910}]",""
"2016.5999999940395","","image-keyboard-response","3","102796","0.0-3.0-0.0","img/fist.png","","","2"
"null","","html-keyboard-response","4","104297","0.0-3.0-1.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1157.5","","image-keyboard-response","5","105456","0.0-3.0-2.0","img/grizzly.png","","","2"
"null","","html-keyboard-response","6","106957","0.0-3.0-3.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","7","107959","0.0-3.0-4.0","img/lost.png","","","null"
"null","","html-keyboard-response","8","109460","0.0-3.0-5.0","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1542.9000000059605","","image-keyboard-response","9","111004","0.0-3.0-0.1","img/crow.png","","","1"
"null","","html-keyboard-response","10","112506","0.0-3.0-1.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1077.5999999940395","","image-keyboard-response","11","113584","0.0-3.0-2.1","img/gun.png","","","1"
"null","","html-keyboard-response","12","115086","0.0-3.0-3.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","13","116088","0.0-3.0-4.1","img/won.png","","","null"
"null","","html-keyboard-response","14","117589","0.0-3.0-5.1","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1221.2000000029802","","image-keyboard-response","15","118811","0.0-3.0-0.2","img/lion.png","","","2"
"null","","html-keyboard-response","16","120312","0.0-3.0-1.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"957.7999999970198","","image-keyboard-response","17","121271","0.0-3.0-2.2","img/grenade.png","","","1"
"null","","html-keyboard-response","18","122772","0.0-3.0-3.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","19","123774","0.0-3.0-4.2","img/won.png","","","null"
"null","","html-keyboard-response","20","125277","0.0-3.0-5.2","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1883.5999999940395","","image-keyboard-response","21","127163","0.0-3.0-0.3","img/bow.png","","","2"
"null","","html-keyboard-response","22","128664","0.0-3.0-1.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"981.2000000029802","","image-keyboard-response","23","129647","0.0-3.0-2.3","img/crow.png","","","1"
"null","","html-keyboard-response","24","131148","0.0-3.0-3.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","25","132150","0.0-3.0-4.3","img/won.png","","","null"
"null","","html-keyboard-response","26","133651","0.0-3.0-5.3","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1504.9000000059605","","image-keyboard-response","27","135158","0.0-3.0-0.4","img/rock.png","","","2"
"null","","html-keyboard-response","28","136659","0.0-3.0-1.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1452.2999999970198","","image-keyboard-response","29","138112","0.0-3.0-2.4","img/cat.png","","","1"
"null","","html-keyboard-response","30","139613","0.0-3.0-3.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","31","140615","0.0-3.0-4.4","img/won.png","","","null"
"null","","html-keyboard-response","32","142116","0.0-3.0-5.4","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1107.3999999910593","","image-keyboard-response","33","143225","0.0-3.0-0.5","img/cat.png","","","1"
"null","","html-keyboard-response","34","144726","0.0-3.0-1.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"566.3999999910593","","image-keyboard-response","35","145293","0.0-3.0-2.5","img/fist.png","","","1"
"null","","html-keyboard-response","36","146795","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","147798","0.0-3.0-4.5","img/lost.png","","","null"
"null","","html-keyboard-response","38","149299","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1467.4000000059605","","image-keyboard-response","39","150767","0.0-3.0-0.6","img/stick.png","","","2"
"null","","html-keyboard-response","40","152268","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1400","","image-keyboard-response","41","153669","0.0-3.0-2.6","img/grizzly.png","","","2"
"null","","html-keyboard-response","42","155170","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","156172","0.0-3.0-4.6","img/lost.png","","","null"
