"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"6951.700000000186","{""Q0"":""WA_030""}","survey-text","0","6966","0.0-0.0-0.0","","","",""
"5044.200000000186","","html-keyboard-response","1","12012","0.0-1.0","<p style=""font-size:30px;"">Welcome to the experiment!</p><p style=""font-size:30px;""> You will read instructions for the game</p><p style=""font-size:30px;""> while we take a scan.</p><br><p style=""font-size:30px;"">Press ""3"" with your middle finger to read the instructions.</p></br>","3","",""
"81609","","instructions","2","93623","0.0-2.0","","","[{""page_index"":0,""viewing_time"":2845.7999999998137},{""page_index"":1,""viewing_time"":2691.7000000001863},{""page_index"":2,""viewing_time"":3038.0999999998603},{""page_index"":3,""viewing_time"":4112},{""page_index"":4,""viewing_time"":6666.800000000047},{""page_index"":5,""viewing_time"":3660.6999999999534},{""page_index"":6,""viewing_time"":4629},{""page_index"":7,""viewing_time"":4302},{""page_index"":8,""viewing_time"":6601.199999999953},{""page_index"":9,""viewing_time"":2067.9000000001397},{""page_index"":10,""viewing_time"":2498.8000000000466},{""page_index"":11,""viewing_time"":1887.8999999999069},{""page_index"":12,""viewing_time"":6367},{""page_index"":13,""viewing_time"":6420},{""page_index"":14,""viewing_time"":2292},{""page_index"":15,""viewing_time"":2884.899999999907},{""page_index"":16,""viewing_time"":1901.1000000000931},{""page_index"":17,""viewing_time"":1314.8000000000466},{""page_index"":18,""viewing_time"":7921.09999999986},{""page_index"":19,""viewing_time"":3310},{""page_index"":20,""viewing_time"":2667},{""page_index"":21,""viewing_time"":1529}]",""
"3130.100000000093","","image-keyboard-response","3","96754","0.0-3.0-0.0","img/stick.png","","","2"
"null","","html-keyboard-response","4","98256","0.0-3.0-1.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1524.3000000000466","","image-keyboard-response","5","99781","0.0-3.0-2.0","img/grizzly.png","","","2"
"null","","html-keyboard-response","6","101282","0.0-3.0-3.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","7","102283","0.0-3.0-4.0","img/lost.png","","","null"
"null","","html-keyboard-response","8","103784","0.0-3.0-5.0","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1937.3000000000466","","image-keyboard-response","9","105723","0.0-3.0-0.1","img/rock.png","","","2"
"null","","html-keyboard-response","10","107224","0.0-3.0-1.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1263.5","","image-keyboard-response","11","108488","0.0-3.0-2.1","img/cat.png","","","1"
"null","","html-keyboard-response","12","109989","0.0-3.0-3.1","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","13","110991","0.0-3.0-4.1","img/won.png","","","null"
"null","","html-keyboard-response","14","112492","0.0-3.0-5.1","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1736.1999999999534","","image-keyboard-response","15","114230","0.0-3.0-0.2","img/lion.png","","","2"
"null","","html-keyboard-response","16","115731","0.0-3.0-1.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1518.2999999998137","","image-keyboard-response","17","117251","0.0-3.0-2.2","img/grenade.png","","","1"
"null","","html-keyboard-response","18","118752","0.0-3.0-3.2","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","19","119753","0.0-3.0-4.2","img/won.png","","","null"
"null","","html-keyboard-response","20","121254","0.0-3.0-5.2","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1875.8999999999069","","image-keyboard-response","21","123130","0.0-3.0-0.3","img/fist.png","","","2"
"null","","html-keyboard-response","22","124632","0.0-3.0-1.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1008.4000000001397","","image-keyboard-response","23","125641","0.0-3.0-2.3","img/grizzly.png","","","2"
"null","","html-keyboard-response","24","127142","0.0-3.0-3.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","25","128144","0.0-3.0-4.3","img/lost.png","","","null"
"null","","html-keyboard-response","26","129645","0.0-3.0-5.3","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1938.5999999998603","","image-keyboard-response","27","131586","0.0-3.0-0.4","img/cat.png","","","1"
"null","","html-keyboard-response","28","133087","0.0-3.0-1.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1398.3000000000466","","image-keyboard-response","29","134486","0.0-3.0-2.4","img/fist.png","","","1"
"null","","html-keyboard-response","30","135987","0.0-3.0-3.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","31","136989","0.0-3.0-4.4","img/lost.png","","","null"
"null","","html-keyboard-response","32","138490","0.0-3.0-5.4","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1799.3000000000466","","image-keyboard-response","33","140291","0.0-3.0-0.5","img/crow.png","","","1"
"null","","html-keyboard-response","34","141792","0.0-3.0-1.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1772.6999999999534","","image-keyboard-response","35","143566","0.0-3.0-2.5","img/gun.png","","","1"
"null","","html-keyboard-response","36","145067","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","146068","0.0-3.0-4.5","img/won.png","","","null"
"null","","html-keyboard-response","38","147569","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2213","","image-keyboard-response","39","149784","0.0-3.0-0.6","img/gun.png","","","1"
"null","","html-keyboard-response","40","151285","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1594.3999999999069","","image-keyboard-response","41","152880","0.0-3.0-2.6","img/goose.png","","","1"
"null","","html-keyboard-response","42","154382","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","155384","0.0-3.0-4.6","img/won.png","","","null"
"null","","html-keyboard-response","44","156885","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1852.5","","image-keyboard-response","45","158739","0.0-3.0-0.7","img/bow.png","","","1"
"null","","html-keyboard-response","46","160240","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1193","","image-keyboard-response","47","161434","0.0-3.0-2.7","img/crow.png","","","1"
"null","","html-keyboard-response","48","162935","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","163937","0.0-3.0-4.7","img/won.png","","","null"
"null","","html-keyboard-response","50","165438","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"4692.300000000047","","html-keyboard-response","51","170131","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
