"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"1922","","image-keyboard-response","39","278492","0.0-3.0-0.6","img/gun.png","","","1"
"null","","html-keyboard-response","40","279993","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1967.4000000003725","","image-keyboard-response","41","281962","0.0-3.0-2.6","img/goose.png","","","1"
"null","","html-keyboard-response","42","283463","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","284472","0.0-3.0-4.6","img/won.png","","","null"
"null","","html-keyboard-response","44","285973","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2213.899999999907","","image-keyboard-response","45","288188","0.0-3.0-0.7","img/cat.png","","","1"
"null","","html-keyboard-response","46","289689","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1117","","image-keyboard-response","47","290808","0.0-3.0-2.7","img/fist.png","","","1"
"null","","html-keyboard-response","48","292308","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","293309","0.0-3.0-4.7","img/lost.png","","","null"
"null","","html-keyboard-response","50","294811","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"14673.30000000028","","html-keyboard-response","51","309485","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
