"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"6274.199999999255","{""Q0"":""WA_025""}","survey-text","0","6290","0.0-0.0-0.0","","","",""
"8708.799999998882","","html-keyboard-response","1","15001","0.0-1.0","<p style=""font-size:30px;"">Welcome to the experiment!</p><p style=""font-size:30px;""> You will read instructions for the game</p><p style=""font-size:30px;""> while we take a scan.</p><br><p style=""font-size:30px;"">Press ""3"" with your middle finger to read the instructions.</p></br>","3","",""
"154325.5","","instructions","2","169329","0.0-2.0","","","[{""page_index"":0,""viewing_time"":4373.10000000149},{""page_index"":1,""viewing_time"":58754.29999999888},{""page_index"":2,""viewing_time"":5530},{""page_index"":3,""viewing_time"":7106.9000000003725},{""page_index"":4,""viewing_time"":7443},{""page_index"":5,""viewing_time"":6089.0999999996275},{""page_index"":6,""viewing_time"":4902.9000000003725},{""page_index"":7,""viewing_time"":4244.9000000003725},{""page_index"":8,""viewing_time"":6800.0999999996275},{""page_index"":9,""viewing_time"":2496.9000000003725},{""page_index"":10,""viewing_time"":3526.9000000003725},{""page_index"":11,""viewing_time"":3704.0999999996275},{""page_index"":12,""viewing_time"":5312.9000000003725},{""page_index"":13,""viewing_time"":5508.199999999255},{""page_index"":14,""viewing_time"":3047.9000000003725},{""page_index"":15,""viewing_time"":4161.9000000003725},{""page_index"":16,""viewing_time"":3945.0999999996275},{""page_index"":17,""viewing_time"":2479.9000000003725},{""page_index"":18,""viewing_time"":3891.0999999996275},{""page_index"":19,""viewing_time"":3952},{""page_index"":20,""viewing_time"":5038.9000000003725},{""page_index"":21,""viewing_time"":2015.0999999996275}]",""
"3172.5","","image-keyboard-response","3","172506","0.0-3.0-0.0","img/stick.png","","","2"
"null","","html-keyboard-response","4","174008","0.0-3.0-1.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2706.9000000003725","","image-keyboard-response","5","176717","0.0-3.0-2.0","img/grizzly.png","","","2"
"null","","html-keyboard-response","6","178218","0.0-3.0-3.0","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","7","179220","0.0-3.0-4.0","img/lost.png","","","null"
"null","","html-keyboard-response","8","180721","0.0-3.0-5.0","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"1877.3999999985099","","image-keyboard-response","9","182600","0.0-3.0-0.1","img/gun.png","","","1"
